"DATA_Y","variable","category","n","share"
2006,"GEOGRAPHY_KEY","高雄市::",1,0.000166306336271412
2006,"GEOGRAPHY_KEY","高雄市::三民區",7,0.00116414435389988
2006,"GEOGRAPHY_KEY","高雄市::六龜鄉",2,0.000332612672542824
2006,"GEOGRAPHY_KEY","高雄市::前鎮區",26,0.00432396474305671
2006,"GEOGRAPHY_KEY","高雄市::大寮鄉",3,0.000498919008814236
2006,"GEOGRAPHY_KEY","高雄市::大樹鄉",4,0.000665225345085648
2006,"GEOGRAPHY_KEY","高雄市::小港區",23,0.00382504573424247
2006,"GEOGRAPHY_KEY","高雄市::岡山鎮",11,0.00182936969898553
2006,"GEOGRAPHY_KEY","高雄市::左營區",38,0.00631964077831365
2006,"GEOGRAPHY_KEY","高雄市::新興區",3,0.000498919008814236
2006,"GEOGRAPHY_KEY","高雄市::杉林鄉",3,0.000498919008814236
2006,"GEOGRAPHY_KEY","高雄市::林園鄉",2,0.000332612672542824
2006,"GEOGRAPHY_KEY","高雄市::桃源鄉",47,0.00781639780475636
2006,"GEOGRAPHY_KEY","高雄市::梓官鄉",11,0.00182936969898553
2006,"GEOGRAPHY_KEY","高雄市::楠梓區",18,0.00299351405288541
2006,"GEOGRAPHY_KEY","高雄市::永安鄉",1,0.000166306336271412
2006,"GEOGRAPHY_KEY","高雄市::燕巢鄉",1,0.000166306336271412
2006,"GEOGRAPHY_KEY","高雄市::甲仙鄉",3,0.000498919008814236
2006,"GEOGRAPHY_KEY","高雄市::苓雅區",9,0.00149675702644271
2006,"GEOGRAPHY_KEY","高雄市::茂林鄉",47,0.00781639780475636
2006,"GEOGRAPHY_KEY","高雄市::那瑪夏區",69,0.0114751372027274
2006,"GEOGRAPHY_KEY","高雄市::鳳山市",40,0.00665225345085648
2006,"GEOGRAPHY_KEY","高雄市::鹽埕區",4,0.000665225345085648
2006,"GEOGRAPHY_KEY","高雄市::鼓山區",3,0.000498919008814236
2006,"GEOGRAPHY_LEVEL","township",6013,1
2006,"HAS_INDI_55PLUS","FALSE",2925,0.486931912768437
2006,"HAS_INDI_55PLUS","TRUE",3082,0.513068087231563
2006,"HAS_INDI_65PLUS","FALSE",4116,0.684972541188218
2006,"HAS_INDI_65PLUS","TRUE",1893,0.315027458811782
2006,"HOUSE_BELONG","借用",265,0.0441519493502166
2006,"HOUSE_BELONG","租賃",852,0.141952682439187
2006,"HOUSE_BELONG","自有/家人所有/自建",4797,0.799233588803732
2006,"HOUSE_BELONG","配住",88,0.0146617794068644
2006,"INC_FAM_ANALYSIS_ELIGIBILITY_REASON","該年度無I1跳答排除規則",6013,1
2006,"INC_FAM_ANALYSIS_ELIGIBLE","TRUE",6013,1
2006,"INC_FAM_GOV_INCOME","1,000-1,999 元",52,0.00895625215294523
2006,"INC_FAM_GOV_INCOME","10,000-14,999 元",166,0.0285911126420944
2006,"INC_FAM_GOV_INCOME","15,000-19,999 元",34,0.00585601102307957
2006,"INC_FAM_GOV_INCOME","2,000-3,999 元",1022,0.176024801929039
2006,"INC_FAM_GOV_INCOME","20,000-29,999 元",22,0.00378918360316914
2006,"INC_FAM_GOV_INCOME","30,000 元及以上，請記錄________元",8,0.00137788494660696
2006,"INC_FAM_GOV_INCOME","4,000-5,999元",425,0.0732001377884947
2006,"INC_FAM_GOV_INCOME","6,000-7,999 元",359,0.0618325869789873
2006,"INC_FAM_GOV_INCOME","8,000-9,999 元",112,0.0192903892524974
2006,"INC_FAM_GOV_INCOME","999 元及以下",51,0.00878401653461936
2006,"INC_FAM_GOV_INCOME","沒有這項收入",3555,0.612297623148467
2006,"INC_FAM_GOV_INCOME_VALUE_SOURCE","source_question",6013,1
2006,"INC_FAM_INTEREST_INCOME","10,000-14,999 元",30,0.00512645249487355
2006,"INC_FAM_INTEREST_INCOME","15,000-19,999 元",19,0.00324675324675325
2006,"INC_FAM_INTEREST_INCOME","20,000-29,999 元",16,0.00273410799726589
2006,"INC_FAM_INTEREST_INCOME","30,000 元及以上，請記錄________元",14,0.00239234449760766
2006,"INC_FAM_INTEREST_INCOME","4,999元及以下",105,0.0179425837320574
2006,"INC_FAM_INTEREST_INCOME","5,000-9,999元",80,0.0136705399863295
2006,"INC_FAM_INTEREST_INCOME","沒有這項收入",5588,0.954887218045113
2006,"INC_FAM_INTEREST_INCOME_VALUE_SOURCE","source_question",6013,1
2006,"INC_FAM_OTHER_INCOME","10,000-14,999元",96,0.0159654082820555
2006,"INC_FAM_OTHER_INCOME","15,000-19,999元",84,0.0139697322467986
2006,"INC_FAM_OTHER_INCOME","20,000-24,999元",34,0.00565441543322801
2006,"INC_FAM_OTHER_INCOME","25,000-29,999元",15,0.00249459504407118
2006,"INC_FAM_OTHER_INCOME","30,000-39,999元",6,0.000997838017628472
2006,"INC_FAM_OTHER_INCOME","4,999元及以下",353,0.0587061367038084
2006,"INC_FAM_OTHER_INCOME","40,000-49,999元",2,0.000332612672542824
2006,"INC_FAM_OTHER_INCOME","5,000-9,999元",173,0.0287709961749543
2006,"INC_FAM_OTHER_INCOME","50,000-59,999元",2,0.000332612672542824
2006,"INC_FAM_OTHER_INCOME","不知道/拒答",105,0.0174621653084983
2006,"INC_FAM_OTHER_INCOME","沒有這項收入",5143,0.855313487443872
2006,"INC_FAM_OTHER_INCOME_VALUE_SOURCE","source_question",6013,1
2006,"INC_FAM_RENT_INCOME","10,000-14,999 元",21,0.00354191263282172
2006,"INC_FAM_RENT_INCOME","15,000-19,999 元",17,0.00286726260752235
2006,"INC_FAM_RENT_INCOME","20,000-24,999 元",7,0.00118063754427391
2006,"INC_FAM_RENT_INCOME","25,000-29,999 元",9,0.0015179625569236
2006,"INC_FAM_RENT_INCOME","4,999 元及以下",62,0.0104570753921403
2006,"INC_FAM_RENT_INCOME","5,000-9,999 元",41,0.0069151627593186
2006,"INC_FAM_RENT_INCOME","80,000 元及以上，請記錄_________________元",1,0.000168662506324844
2006,"INC_FAM_RENT_INCOME","沒有這項收入",5771,0.973351324000675
2006,"INC_FAM_RENT_INCOME_VALUE_SOURCE","source_question",6013,1
2006,"INC_FAM_WORK_INCOME","10,000-19,999 元",763,0.146956856702619
2006,"INC_FAM_WORK_INCOME","100,000-129,999元",132,0.0254237288135593
2006,"INC_FAM_WORK_INCOME","130,000-159,999元",52,0.0100154083204931
2006,"INC_FAM_WORK_INCOME","140,000元及以上，請記錄 元",69,0.0132896764252696
2006,"INC_FAM_WORK_INCOME","20,000-29,999 元",761,0.146571648690293
2006,"INC_FAM_WORK_INCOME","30,000-39,999 元",685,0.13193374422188
2006,"INC_FAM_WORK_INCOME","40,000-49,999 元",345,0.0664483821263482
2006,"INC_FAM_WORK_INCOME","50,000-59,999 元",445,0.0857087827426811
2006,"INC_FAM_WORK_INCOME","60,000-69,999 元",286,0.0550847457627119
2006,"INC_FAM_WORK_INCOME","70,000-79,999 元",197,0.0379429892141757
2006,"INC_FAM_WORK_INCOME","80,000-89,999 元",124,0.0238828967642527
2006,"INC_FAM_WORK_INCOME","9,999 元及以下",620,0.119414483821263
2006,"INC_FAM_WORK_INCOME","90,000-99,999 元",100,0.0192604006163328
2006,"INC_FAM_WORK_INCOME","沒有這項收入",613,0.11806625577812
2006,"INC_FAM_WORK_INCOME_VALUE_SOURCE","source_question",6013,1
2006,"INC_PERS_GOV_INCOME","1,000-1,999 元",36,0.00606060606060606
2006,"INC_PERS_GOV_INCOME","10,000-14,999 元",46,0.00774410774410774
2006,"INC_PERS_GOV_INCOME","15,000-19,999 元",14,0.00235690235690236
2006,"INC_PERS_GOV_INCOME","2,000-3,999 元",960,0.161616161616162
2006,"INC_PERS_GOV_INCOME","20,000-29,999 元",11,0.00185185185185185
2006,"INC_PERS_GOV_INCOME","30,000 元及以上，請記錄________元",1,0.000168350168350168
2006,"INC_PERS_GOV_INCOME","4,000-5,999元",352,0.0592592592592593
2006,"INC_PERS_GOV_INCOME","6,000-7,999 元",85,0.0143097643097643
2006,"INC_PERS_GOV_INCOME","8,000-9,999 元",26,0.00437710437710438
2006,"INC_PERS_GOV_INCOME","999 元及以下",26,0.00437710437710438
2006,"INC_PERS_GOV_INCOME","沒有這項收入",4383,0.737878787878788
2006,"INC_PERS_GOV_INCOME_VALUE_SOURCE","source_question",6013,1
2006,"INC_PERS_INTEREST_INCOME","10,000-14,999 元",55,0.00923283531979184
2006,"INC_PERS_INTEREST_INCOME","15,000-19,999 元",6,0.00100721839852275
2006,"INC_PERS_INTEREST_INCOME","20,000-29,999 元",13,0.00218230653013262
2006,"INC_PERS_INTEREST_INCOME","30,000 元及以上，請記錄________元",13,0.00218230653013262
2006,"INC_PERS_INTEREST_INCOME","4,999元及以下",94,0.0157797549101897
2006,"INC_PERS_INTEREST_INCOME","5,000-9,999元",42,0.00705052878965922
2006,"INC_PERS_INTEREST_INCOME","沒有這項收入",5734,0.962565049521571
2006,"INC_PERS_INTEREST_INCOME_VALUE_SOURCE","source_question",6013,1
2006,"INC_PERS_OTHER_INCOME","10,000-14,999 元",86,0.0144222706691263
2006,"INC_PERS_OTHER_INCOME","15,000-19,999 元",33,0.00553412711722287
2006,"INC_PERS_OTHER_INCOME","20,000-24,999 元",29,0.00486332383028677
2006,"INC_PERS_OTHER_INCOME","25,000-29,999 元",12,0.00201240986080832
2006,"INC_PERS_OTHER_INCOME","30,000-39,999 元",12,0.00201240986080832
2006,"INC_PERS_OTHER_INCOME","4,999 元及以下",326,0.0546704678852926
2006,"INC_PERS_OTHER_INCOME","40,000-49,999 元",10,0.00167700821734026
2006,"INC_PERS_OTHER_INCOME","5,000-9,999 元",159,0.0266644306557102
2006,"INC_PERS_OTHER_INCOME","50,000-59,999 元",5,0.000838504108670132
2006,"INC_PERS_OTHER_INCOME","60,000-69,999 元",1,0.000167700821734027
2006,"INC_PERS_OTHER_INCOME","70,000-79,999 元",1,0.000167700821734027
2006,"INC_PERS_OTHER_INCOME","80,000 元及以上，請記錄_________________元",5,0.000838504108670132
2006,"INC_PERS_OTHER_INCOME","沒有這項收入",5284,0.886131142042596
2006,"INC_PERS_OTHER_INCOME_VALUE_SOURCE","source_question",6013,1
2006,"INC_PERS_RENT_INCOME","10,000-14,999 元",13,0.0021768251841929
2006,"INC_PERS_RENT_INCOME","15,000-19,999 元",8,0.00133958472873409
2006,"INC_PERS_RENT_INCOME","20,000-24,999 元",6,0.00100468854655057
2006,"INC_PERS_RENT_INCOME","25,000-29,999 元",3,0.000502344273275285
2006,"INC_PERS_RENT_INCOME","30,000-39,999 元",2,0.000334896182183523
2006,"INC_PERS_RENT_INCOME","4,999 元及以下",48,0.00803750837240455
2006,"INC_PERS_RENT_INCOME","40,000-49,999 元",3,0.000502344273275285
2006,"INC_PERS_RENT_INCOME","5,000-9,999 元",32,0.00535833891493637
2006,"INC_PERS_RENT_INCOME","50,000-59,999 元",1,0.000167448091091762
2006,"INC_PERS_RENT_INCOME","60,000-69,999 元",1,0.000167448091091762
2006,"INC_PERS_RENT_INCOME","沒有這項收入",5855,0.980408573342264
2006,"INC_PERS_RENT_INCOME_VALUE_SOURCE","source_question",6013,1
2006,"INC_PERS_WORK_INCOME","10,000-19,999元",1048,0.182007641542202
2006,"INC_PERS_WORK_INCOME","100,000-129,999元",16,0.00277874261896492
2006,"INC_PERS_WORK_INCOME","130,000-159,999元",2,0.000347342827370615
2006,"INC_PERS_WORK_INCOME","140,000元及以上，請記錄 元",6,0.00104202848211184
2006,"INC_PERS_WORK_INCOME","150000",1,0.000173671413685307
2006,"INC_PERS_WORK_INCOME","20,000-29,999 元",881,0.153004515456756
2006,"INC_PERS_WORK_INCOME","30,000-39,999 元",575,0.0998610628690517
2006,"INC_PERS_WORK_INCOME","40,000-49,999 元",210,0.0364709968739146
2006,"INC_PERS_WORK_INCOME","50,000-59,999 元",196,0.0340395970823203
2006,"INC_PERS_WORK_INCOME","60,000-69,999 元",110,0.0191038555053838
2006,"INC_PERS_WORK_INCOME","70,000-79,999 元",44,0.00764154220215353
2006,"INC_PERS_WORK_INCOME","80,000-89,999 元",22,0.00382077110107676
2006,"INC_PERS_WORK_INCOME","9,999 元及以下",830,0.144147273358805
2006,"INC_PERS_WORK_INCOME","90,000-99,999 元",9,0.00156304272316777
2006,"INC_PERS_WORK_INCOME","沒有這項收入",1808,0.313997915943036
2006,"INC_PERS_WORK_INCOME_VALUE_SOURCE","source_question",6012,0.999833693663729
2006,"INC_PERS_WORK_INCOME_VALUE_SOURCE","unlabelled_numeric_exact_amount",1,0.000166306336271412
2006,"MALE","男性",2468,0.410444037917845
2006,"MALE","非男性",3545,0.589555962082155
2006,"RACE","其他",6,0.000997838017628472
2006,"RACE","卑南族",183,0.0304340595376684
2006,"RACE","噶瑪蘭族",14,0.00232828870779977
2006,"RACE","太魯閣族",248,0.0412439713953102
2006,"RACE","布農族",834,0.138699484450358
2006,"RACE","拒答",27,0.00449027107932812
2006,"RACE","排灣族",1322,0.219856976550807
2006,"RACE","撒奇萊雅族",4,0.000665225345085648
2006,"RACE","泰雅族",1096,0.182271744553467
2006,"RACE","賽夏族",82,0.0136371195742558
2006,"RACE","賽德克族",14,0.00232828870779977
2006,"RACE","邵族",20,0.00332612672542824
2006,"RACE","鄒族",70,0.0116414435389988
2006,"RACE","阿美族",1841,0.306169965075669
2006,"RACE","雅美族/達悟族",64,0.0106436055213704
2006,"RACE","魯凱族",188,0.0312655912190254
2006,"RENT","1,000-2,999元",60,0.00997838017628472
2006,"RENT","10,000-19,999元",175,0.0291036088474971
2006,"RENT","20,000元以上",22,0.00365873939797106
2006,"RENT","3,000-4,999元",162,0.0269416264759687
2006,"RENT","5,000-6,999元",237,0.0394146016963246
2006,"RENT","7,000-9,999元",215,0.0357558622983536
2006,"RENT","不知道/拒答",35,0.00582072176949942
2006,"RENT","不需要支付租金",279,0.0463994678197239
2006,"RENT","未滿1,000元",31,0.00515549642441377
2006,"RENT","自有住宅",4797,0.797771495093963
2006,"RESPONDENT_UNIT","phone_respondent",6013,1
2006,"RESPONDENT_UNIT_SOURCE","95年電話調查S1/S2：接聽電話受訪者",6013,1
2006,"SURVEY_TAG","95",6013,1
2006,"TOWNSHIP_HARMONIZED","七堵區",4,0.000666000666000666
2006,"TOWNSHIP_HARMONIZED","三地門鄉",83,0.0138195138195138
2006,"TOWNSHIP_HARMONIZED","三峽鎮",8,0.00133200133200133
2006,"TOWNSHIP_HARMONIZED","三星鄉",5,0.000832500832500833
2006,"TOWNSHIP_HARMONIZED","三民區",7,0.00116550116550117
2006,"TOWNSHIP_HARMONIZED","三義鄉",2,0.000333000333000333
2006,"TOWNSHIP_HARMONIZED","三芝鄉",2,0.000333000333000333
2006,"TOWNSHIP_HARMONIZED","三重市",34,0.00566100566100566
2006,"TOWNSHIP_HARMONIZED","中區",1,0.000166500166500167
2006,"TOWNSHIP_HARMONIZED","中和市",18,0.002997002997003
2006,"TOWNSHIP_HARMONIZED","中埔鄉",2,0.000333000333000333
2006,"TOWNSHIP_HARMONIZED","中壢市",16,0.00266400266400266
2006,"TOWNSHIP_HARMONIZED","中寮鄉",1,0.000166500166500167
2006,"TOWNSHIP_HARMONIZED","中山區",25,0.00416250416250416
2006,"TOWNSHIP_HARMONIZED","中正區",13,0.00216450216450216
2006,"TOWNSHIP_HARMONIZED","九如鄉",1,0.000166500166500167
2006,"TOWNSHIP_HARMONIZED","二水鄉",1,0.000166500166500167
2006,"TOWNSHIP_HARMONIZED","五峰鄉",34,0.00566100566100566
2006,"TOWNSHIP_HARMONIZED","五結鄉",3,0.0004995004995005
2006,"TOWNSHIP_HARMONIZED","五股鄉",6,0.000999000999000999
2006,"TOWNSHIP_HARMONIZED","仁德鄉",10,0.00166500166500167
2006,"TOWNSHIP_HARMONIZED","仁愛鄉",171,0.0284715284715285
2006,"TOWNSHIP_HARMONIZED","來義鄉",57,0.00949050949050949
2006,"TOWNSHIP_HARMONIZED","信義區",11,0.00183150183150183
2006,"TOWNSHIP_HARMONIZED","信義鄉",145,0.0241425241425241
2006,"TOWNSHIP_HARMONIZED","光復鄉",76,0.0126540126540127
2006,"TOWNSHIP_HARMONIZED","內埔鄉",8,0.00133200133200133
2006,"TOWNSHIP_HARMONIZED","內湖區",15,0.0024975024975025
2006,"TOWNSHIP_HARMONIZED","八德市",14,0.00233100233100233
2006,"TOWNSHIP_HARMONIZED","公館鄉",1,0.000166500166500167
2006,"TOWNSHIP_HARMONIZED","六龜鄉",2,0.000333000333000333
2006,"TOWNSHIP_HARMONIZED","冬山鄉",2,0.000333000333000333
2006,"TOWNSHIP_HARMONIZED","前鎮區",26,0.00432900432900433
2006,"TOWNSHIP_HARMONIZED","北區",27,0.0044955044955045
2006,"TOWNSHIP_HARMONIZED","北屯區",23,0.00382950382950383
2006,"TOWNSHIP_HARMONIZED","北投區",10,0.00166500166500167
2006,"TOWNSHIP_HARMONIZED","北斗鎮",1,0.000166500166500167
2006,"TOWNSHIP_HARMONIZED","卑南鄉",116,0.0193140193140193
2006,"TOWNSHIP_HARMONIZED","卓溪鄉",191,0.0318015318015318
2006,"TOWNSHIP_HARMONIZED","南區",9,0.0014985014985015
2006,"TOWNSHIP_HARMONIZED","南屯區",2,0.000333000333000333
2006,"TOWNSHIP_HARMONIZED","南庄鄉",50,0.00832500832500833
2006,"TOWNSHIP_HARMONIZED","南投市",5,0.000832500832500833
2006,"TOWNSHIP_HARMONIZED","南港區",8,0.00133200133200133
2006,"TOWNSHIP_HARMONIZED","南澳鄉",92,0.0153180153180153
2006,"TOWNSHIP_HARMONIZED","南竿鄉",1,0.000166500166500167
2006,"TOWNSHIP_HARMONIZED","吉安鄉",192,0.031968031968032
2006,"TOWNSHIP_HARMONIZED","和平鄉",41,0.00682650682650683
2006,"TOWNSHIP_HARMONIZED","和美鎮",3,0.0004995004995005
2006,"TOWNSHIP_HARMONIZED","員山鄉",4,0.000666000666000666
2006,"TOWNSHIP_HARMONIZED","員林鎮",6,0.000999000999000999
2006,"TOWNSHIP_HARMONIZED","國姓鄉",2,0.000333000333000333
2006,"TOWNSHIP_HARMONIZED","土城市",21,0.0034965034965035
2006,"TOWNSHIP_HARMONIZED","埔里鎮",35,0.00582750582750583
2006,"TOWNSHIP_HARMONIZED","埔鹽鄉",1,0.000166500166500167
2006,"TOWNSHIP_HARMONIZED","士林區",23,0.00382950382950383
2006,"TOWNSHIP_HARMONIZED","壯圍鄉",3,0.0004995004995005
2006,"TOWNSHIP_HARMONIZED","壽豐鄉",75,0.0124875124875125
2006,"TOWNSHIP_HARMONIZED","外埔鄉",1,0.000166500166500167
2006,"TOWNSHIP_HARMONIZED","大同區",21,0.0034965034965035
2006,"TOWNSHIP_HARMONIZED","大同鄉",128,0.0213120213120213
2006,"TOWNSHIP_HARMONIZED","大園鄉",12,0.001998001998002
2006,"TOWNSHIP_HARMONIZED","大埔鄉",1,0.000166500166500167
2006,"TOWNSHIP_HARMONIZED","大安區",8,0.00133200133200133
2006,"TOWNSHIP_HARMONIZED","大寮鄉",3,0.0004995004995005
2006,"TOWNSHIP_HARMONIZED","大樹鄉",4,0.000666000666000666
2006,"TOWNSHIP_HARMONIZED","大武鄉",35,0.00582750582750583
2006,"TOWNSHIP_HARMONIZED","大湖鄉",4,0.000666000666000666
2006,"TOWNSHIP_HARMONIZED","大溪鎮",31,0.00516150516150516
2006,"TOWNSHIP_HARMONIZED","大肚鄉",4,0.000666000666000666
2006,"TOWNSHIP_HARMONIZED","大里市",18,0.002997002997003
2006,"TOWNSHIP_HARMONIZED","大雅鄉",106,0.0176490176490176
2006,"TOWNSHIP_HARMONIZED","太平鄉",6,0.000999000999000999
2006,"TOWNSHIP_HARMONIZED","太麻里",108,0.017982017982018
2006,"TOWNSHIP_HARMONIZED","學甲鎮",1,0.000166500166500167
2006,"TOWNSHIP_HARMONIZED","安南區",3,0.0004995004995005
2006,"TOWNSHIP_HARMONIZED","安平區",5,0.000832500832500833
2006,"TOWNSHIP_HARMONIZED","安樂區",1,0.000166500166500167
2006,"TOWNSHIP_HARMONIZED","官田鄉",1,0.000166500166500167
2006,"TOWNSHIP_HARMONIZED","宜蘭市",16,0.00266400266400266
2006,"TOWNSHIP_HARMONIZED","富里鄉",39,0.00649350649350649
2006,"TOWNSHIP_HARMONIZED","小港區",23,0.00382950382950383
2006,"TOWNSHIP_HARMONIZED","尖石鄉",54,0.00899100899100899
2006,"TOWNSHIP_HARMONIZED","屏東市",12,0.001998001998002
2006,"TOWNSHIP_HARMONIZED","岡山鎮",11,0.00183150183150183
2006,"TOWNSHIP_HARMONIZED","左營區",38,0.00632700632700633
2006,"TOWNSHIP_HARMONIZED","左鎮鄉",1,0.000166500166500167
2006,"TOWNSHIP_HARMONIZED","布袋鎮",1,0.000166500166500167
2006,"TOWNSHIP_HARMONIZED","平鎮市",7,0.00116550116550117
2006,"TOWNSHIP_HARMONIZED","延平鄉",111,0.0184815184815185
2006,"TOWNSHIP_HARMONIZED","彰化市",2,0.000333000333000333
2006,"TOWNSHIP_HARMONIZED","後龍鎮",1,0.000166500166500167
2006,"TOWNSHIP_HARMONIZED","復興鄉",157,0.0261405261405261
2006,"TOWNSHIP_HARMONIZED","恆春鎮",2,0.000333000333000333
2006,"TOWNSHIP_HARMONIZED","成功鎮",176,0.0293040293040293
2006,"TOWNSHIP_HARMONIZED","文山區",14,0.00233100233100233
2006,"TOWNSHIP_HARMONIZED","斗六市",1,0.000166500166500167
2006,"TOWNSHIP_HARMONIZED","斗南鎮",1,0.000166500166500167
2006,"TOWNSHIP_HARMONIZED","新化鎮",2,0.000333000333000333
2006,"TOWNSHIP_HARMONIZED","新園鄉",2,0.000333000333000333
2006,"TOWNSHIP_HARMONIZED","新城鄉",42,0.00699300699300699
2006,"TOWNSHIP_HARMONIZED","新埔鎮",1,0.000166500166500167
2006,"TOWNSHIP_HARMONIZED","新屋鄉",5,0.000832500832500833
2006,"TOWNSHIP_HARMONIZED","新店市",15,0.0024975024975025
2006,"TOWNSHIP_HARMONIZED","新港鄉",11,0.00183150183150183
2006,"TOWNSHIP_HARMONIZED","新興區",3,0.0004995004995005
2006,"TOWNSHIP_HARMONIZED","新莊市",11,0.00183150183150183
2006,"TOWNSHIP_HARMONIZED","新豐鄉",3,0.0004995004995005
2006,"TOWNSHIP_HARMONIZED","春日鄉",113,0.0188145188145188
2006,"TOWNSHIP_HARMONIZED","暖暖區",1,0.000166500166500167
2006,"TOWNSHIP_HARMONIZED","望安鄉",1,0.000166500166500167
2006,"TOWNSHIP_HARMONIZED","朴子市",1,0.000166500166500167
2006,"TOWNSHIP_HARMONIZED","杉林鄉",3,0.0004995004995005
2006,"TOWNSHIP_HARMONIZED","東勢鎮",2,0.000333000333000333
2006,"TOWNSHIP_HARMONIZED","東區",23,0.00382950382950383
2006,"TOWNSHIP_HARMONIZED","東河鄉",38,0.00632700632700633
2006,"TOWNSHIP_HARMONIZED","東石鄉",1,0.000166500166500167
2006,"TOWNSHIP_HARMONIZED","松山區",18,0.002997002997003
2006,"TOWNSHIP_HARMONIZED","板橋市",30,0.004995004995005
2006,"TOWNSHIP_HARMONIZED","枋寮鄉",3,0.0004995004995005
2006,"TOWNSHIP_HARMONIZED","枋山鄉",2,0.000333000333000333
2006,"TOWNSHIP_HARMONIZED","林口鄉",2,0.000333000333000333
2006,"TOWNSHIP_HARMONIZED","林園鄉",2,0.000333000333000333
2006,"TOWNSHIP_HARMONIZED","桃園市",16,0.00266400266400266
2006,"TOWNSHIP_HARMONIZED","桃源鄉",47,0.00782550782550783
2006,"TOWNSHIP_HARMONIZED","梓官鄉",11,0.00183150183150183
2006,"TOWNSHIP_HARMONIZED","梧棲鎮",5,0.000832500832500833
2006,"TOWNSHIP_HARMONIZED","楊梅鎮",13,0.00216450216450216
2006,"TOWNSHIP_HARMONIZED","楠梓區",18,0.002997002997003
2006,"TOWNSHIP_HARMONIZED","樹林鎮",44,0.00732600732600733
2006,"TOWNSHIP_HARMONIZED","橫山鄉",1,0.000166500166500167
2006,"TOWNSHIP_HARMONIZED","歸仁鄉",3,0.0004995004995005
2006,"TOWNSHIP_HARMONIZED","民雄鄉",2,0.000333000333000333
2006,"TOWNSHIP_HARMONIZED","水里鄉",4,0.000666000666000666
2006,"TOWNSHIP_HARMONIZED","永和市",15,0.0024975024975025
2006,"TOWNSHIP_HARMONIZED","永安鄉",1,0.000166500166500167
2006,"TOWNSHIP_HARMONIZED","永康市",5,0.000832500832500833
2006,"TOWNSHIP_HARMONIZED","汐止鎮",2,0.000333000333000333
2006,"TOWNSHIP_HARMONIZED","池上鄉",56,0.00932400932400932
2006,"TOWNSHIP_HARMONIZED","沙鹿鎮",7,0.00116550116550117
2006,"TOWNSHIP_HARMONIZED","泰安鄉",92,0.0153180153180153
2006,"TOWNSHIP_HARMONIZED","泰山鄉",1,0.000166500166500167
2006,"TOWNSHIP_HARMONIZED","泰武鄉",74,0.0123210123210123
2006,"TOWNSHIP_HARMONIZED","海端鄉",63,0.0104895104895105
2006,"TOWNSHIP_HARMONIZED","淡水鎮",1,0.000166500166500167
2006,"TOWNSHIP_HARMONIZED","深坑鄉",12,0.001998001998002
2006,"TOWNSHIP_HARMONIZED","清水鎮",7,0.00116550116550117
2006,"TOWNSHIP_HARMONIZED","湖口鄉",31,0.00516150516150516
2006,"TOWNSHIP_HARMONIZED","滿州鄉",44,0.00732600732600733
2006,"TOWNSHIP_HARMONIZED","潮州鎮",3,0.0004995004995005
2006,"TOWNSHIP_HARMONIZED","烏來鄉",20,0.00333000333000333
2006,"TOWNSHIP_HARMONIZED","烏日鄉",8,0.00133200133200133
2006,"TOWNSHIP_HARMONIZED","燕巢鄉",1,0.000166500166500167
2006,"TOWNSHIP_HARMONIZED","牡丹鄉",138,0.022977022977023
2006,"TOWNSHIP_HARMONIZED","獅子鄉",55,0.00915750915750916
2006,"TOWNSHIP_HARMONIZED","獅潭鄉",3,0.0004995004995005
2006,"TOWNSHIP_HARMONIZED","玉里鎮",152,0.0253080253080253
2006,"TOWNSHIP_HARMONIZED","瑞穗鄉",94,0.0156510156510157
2006,"TOWNSHIP_HARMONIZED","瑞芳鎮",1,0.000166500166500167
2006,"TOWNSHIP_HARMONIZED","瑪家鄉",112,0.0186480186480186
2006,"TOWNSHIP_HARMONIZED","甲仙鄉",3,0.0004995004995005
2006,"TOWNSHIP_HARMONIZED","白沙鄉",1,0.000166500166500167
2006,"TOWNSHIP_HARMONIZED","白河鎮",1,0.000166500166500167
2006,"TOWNSHIP_HARMONIZED","石岡鄉",1,0.000166500166500167
2006,"TOWNSHIP_HARMONIZED","礁溪鄉",2,0.000333000333000333
2006,"TOWNSHIP_HARMONIZED","神岡鄉",3,0.0004995004995005
2006,"TOWNSHIP_HARMONIZED","福興鄉",1,0.000166500166500167
2006,"TOWNSHIP_HARMONIZED","秀林鄉",140,0.0233100233100233
2006,"TOWNSHIP_HARMONIZED","竹北市",1,0.000166500166500167
2006,"TOWNSHIP_HARMONIZED","竹南鎮",2,0.000333000333000333
2006,"TOWNSHIP_HARMONIZED","竹東鎮",31,0.00516150516150516
2006,"TOWNSHIP_HARMONIZED","綠島鄉",2,0.000333000333000333
2006,"TOWNSHIP_HARMONIZED","羅東鎮",8,0.00133200133200133
2006,"TOWNSHIP_HARMONIZED","臺東市",251,0.0417915417915418
2006,"TOWNSHIP_HARMONIZED","芎林鄉",2,0.000333000333000333
2006,"TOWNSHIP_HARMONIZED","花壇鄉",30,0.004995004995005
2006,"TOWNSHIP_HARMONIZED","花蓮市",63,0.0104895104895105
2006,"TOWNSHIP_HARMONIZED","苑裡鎮",3,0.0004995004995005
2006,"TOWNSHIP_HARMONIZED","苓雅區",9,0.0014985014985015
2006,"TOWNSHIP_HARMONIZED","苗栗市",6,0.000999000999000999
