"DATA_Y","CITY","COUNTY","variable","non_missing_n","mean","median","sd","min","max"
2017,"新竹縣","竹東鎮","N_INDI_UNDER6",47,0.170212765957447,0,0.480902635728771,0,2
2017,"新竹縣","關西鎮","N_FAMILY",5,3.4,4,1.81659021245849,1,5
2017,"新竹縣","關西鎮","N_INDI",5,3.4,4,1.81659021245849,1,5
2017,"新竹縣","關西鎮","N_INDI_16_54",5,1.8,2,1.48323969741913,0,4
2017,"新竹縣","關西鎮","N_INDI_55PLUS",5,0.6,1,0.547722557505166,0,1
2017,"新竹縣","關西鎮","N_INDI_55_64",5,0,0,0,0,0
2017,"新竹縣","關西鎮","N_INDI_65PLUS",5,0.6,1,0.547722557505166,0,1
2017,"新竹縣","關西鎮","N_INDI_7_15",5,0.6,0,0.894427190999916,0,2
2017,"新竹縣","關西鎮","N_INDI_UNDER6",5,0.4,0,0.547722557505166,0,1
2017,"桃園市","中壢區","N_FAMILY",68,3.54411764705882,3,1.58758075154274,1,9
2017,"桃園市","中壢區","N_INDI",68,2.85294117647059,3,1.47885298313993,1,9
2017,"桃園市","中壢區","N_INDI_16_54",68,1.76470588235294,2,1.25920665688401,0,5
2017,"桃園市","中壢區","N_INDI_55PLUS",68,0.544117647058823,0,0.656399576373292,0,3
2017,"桃園市","中壢區","N_INDI_55_64",68,0.426470588235294,0,0.630474269968399,0,3
2017,"桃園市","中壢區","N_INDI_65PLUS",68,0.117647058823529,0,0.36770412199825,0,2
2017,"桃園市","中壢區","N_INDI_7_15",68,0.382352941176471,0,0.792302741865343,0,3
2017,"桃園市","中壢區","N_INDI_UNDER6",68,0.161764705882353,0,0.44420964922779,0,2
2017,"桃園市","八德區","N_FAMILY",49,4.36734693877551,4,3.25124256727986,1,22
2017,"桃園市","八德區","N_INDI",49,3.18367346938776,3,2.06834746222432,1,11
2017,"桃園市","八德區","N_INDI_16_54",49,1.93877551020408,2,1.32928808116265,0,6
2017,"桃園市","八德區","N_INDI_55PLUS",49,0.448979591836735,0,0.678884639494441,0,3
2017,"桃園市","八德區","N_INDI_55_64",49,0.26530612244898,0,0.49055708995325,0,2
2017,"桃園市","八德區","N_INDI_65PLUS",49,0.183673469387755,0,0.44127983316311,0,2
2017,"桃園市","八德區","N_INDI_7_15",49,0.489795918367347,0,0.868966075756888,0,4
2017,"桃園市","八德區","N_INDI_UNDER6",49,0.306122448979592,0,0.769309258162072,0,4
2017,"桃園市","大園區","N_FAMILY",69,4.02898550724638,4,2.24899333358122,1,10
2017,"桃園市","大園區","N_INDI",69,3.47826086956522,3,2.04801694366393,1,10
2017,"桃園市","大園區","N_INDI_16_54",69,1.88405797101449,2,1.19479547701021,0,5
2017,"桃園市","大園區","N_INDI_55PLUS",69,0.710144927536232,1,0.787801282710347,0,3
2017,"桃園市","大園區","N_INDI_55_64",69,0.507246376811594,0,0.677868380548152,0,2
2017,"桃園市","大園區","N_INDI_65PLUS",69,0.202898550724638,0,0.472157443361214,0,2
2017,"桃園市","大園區","N_INDI_7_15",69,0.463768115942029,0,1.10586285375782,0,6
2017,"桃園市","大園區","N_INDI_UNDER6",69,0.420289855072464,0,0.847241147376195,0,4
2017,"桃園市","大溪區","N_FAMILY",12,3.41666666666667,2.5,2.46644143115812,1,9
2017,"桃園市","大溪區","N_INDI",12,3.16666666666667,2.5,2.20879783565357,1,8
2017,"桃園市","大溪區","N_INDI_16_54",12,2.08333333333333,1,2.27469611690055,0,6
2017,"桃園市","大溪區","N_INDI_55PLUS",12,0.75,0.5,0.965307299163423,0,3
2017,"桃園市","大溪區","N_INDI_55_64",12,0.416666666666667,0,0.668557923421521,0,2
2017,"桃園市","大溪區","N_INDI_65PLUS",12,0.333333333333333,0,0.492365963917331,0,1
2017,"桃園市","大溪區","N_INDI_7_15",12,0.166666666666667,0,0.389249472080761,0,1
2017,"桃園市","大溪區","N_INDI_UNDER6",12,0.166666666666667,0,0.577350269189626,0,2
2017,"桃園市","平鎮區","N_FAMILY",52,3.67307692307692,3,1.81195543647484,1,8
2017,"桃園市","平鎮區","N_INDI",52,2.59615384615385,2,1.58744603594697,1,8
2017,"桃園市","平鎮區","N_INDI_16_54",52,1.53846153846154,1,1.12827368501425,0,4
2017,"桃園市","平鎮區","N_INDI_55PLUS",52,0.538461538461538,0,0.699062073642556,0,2
2017,"桃園市","平鎮區","N_INDI_55_64",52,0.423076923076923,0,0.636970582820417,0,2
2017,"桃園市","平鎮區","N_INDI_65PLUS",52,0.115384615384615,0,0.322602539032236,0,1
2017,"桃園市","平鎮區","N_INDI_7_15",52,0.288461538461538,0,0.666760928479321,0,3
2017,"桃園市","平鎮區","N_INDI_UNDER6",52,0.230769230769231,0,0.614063438486343,0,3
2017,"桃園市","復興區","N_FAMILY",65,3.89230769230769,4,2.29212699339416,1,11
2017,"桃園市","復興區","N_INDI",65,3.8,4,2.21641602593015,1,11
2017,"桃園市","復興區","N_INDI_16_54",65,2.12307692307692,2,1.53610396282784,0,6
2017,"桃園市","復興區","N_INDI_55PLUS",65,0.784615384615385,1,0.760187223902517,0,2
2017,"桃園市","復興區","N_INDI_55_64",65,0.369230769230769,0,0.574707283352544,0,2
2017,"桃園市","復興區","N_INDI_65PLUS",65,0.415384615384615,0,0.583424901238039,0,2
2017,"桃園市","復興區","N_INDI_7_15",65,0.507692307692308,0,0.868243142124459,0,3
2017,"桃園市","復興區","N_INDI_UNDER6",65,0.384615384615385,0,0.743562112660816,0,3
2017,"桃園市","新屋區","N_FAMILY",41,3.82926829268293,4,1.78749040590978,1,8
2017,"桃園市","新屋區","N_INDI",41,3.17073170731707,3,1.73064206328735,1,7
2017,"桃園市","新屋區","N_INDI_16_54",41,2.02439024390244,2,1.54090565704148,0,5
2017,"桃園市","新屋區","N_INDI_55PLUS",41,0.536585365853659,0,0.777739062141338,0,2
2017,"桃園市","新屋區","N_INDI_55_64",41,0.463414634146341,0,0.744901368491485,0,2
2017,"桃園市","新屋區","N_INDI_65PLUS",41,0.0731707317073171,0,0.263651654881875,0,1
2017,"桃園市","新屋區","N_INDI_7_15",41,0.292682926829268,0,0.642024237822233,0,2
2017,"桃園市","新屋區","N_INDI_UNDER6",41,0.317073170731707,0,0.878607545786055,0,4
2017,"桃園市","桃園區","N_FAMILY",59,3.66101694915254,4,1.46934385416646,1,8
2017,"桃園市","桃園區","N_INDI",59,2.66101694915254,3,1.46934385416646,1,7
2017,"桃園市","桃園區","N_INDI_16_54",59,1.61016949152542,1,1.27329262493284,0,5
2017,"桃園市","桃園區","N_INDI_55PLUS",59,0.423728813559322,0,0.531860424732696,0,2
2017,"桃園市","桃園區","N_INDI_55_64",59,0.322033898305085,0,0.506532429642337,0,2
2017,"桃園市","桃園區","N_INDI_65PLUS",59,0.101694915254237,0,0.304841126187198,0,1
2017,"桃園市","桃園區","N_INDI_7_15",59,0.440677966101695,0,0.676481425202546,0,2
2017,"桃園市","桃園區","N_INDI_UNDER6",59,0.186440677966102,0,0.434486469420944,0,2
2017,"桃園市","楊梅區","N_FAMILY",19,4.10526315789474,4,2.05195670417031,1,7
2017,"桃園市","楊梅區","N_INDI",19,3.26315789473684,4,2.15618246143909,1,7
2017,"桃園市","楊梅區","N_INDI_16_54",19,1.73684210526316,1,1.40799720892865,0,4
2017,"桃園市","楊梅區","N_INDI_55PLUS",19,0.736842105263158,1,0.65337629647495,0,2
2017,"桃園市","楊梅區","N_INDI_55_64",19,0.526315789473684,0,0.611775290321498,0,2
2017,"桃園市","楊梅區","N_INDI_65PLUS",19,0.210526315789474,0,0.418853908291695,0,1
2017,"桃園市","楊梅區","N_INDI_7_15",19,0.578947368421053,0,0.837707816583391,0,2
2017,"桃園市","楊梅區","N_INDI_UNDER6",19,0.210526315789474,0,0.535303379031311,0,2
2017,"桃園市","蘆竹區","N_FAMILY",42,3.54761904761905,3.5,1.54923082335028,1,8
2017,"桃園市","蘆竹區","N_INDI",42,2.95238095238095,3,1.51339355306464,1,8
2017,"桃園市","蘆竹區","N_INDI_16_54",42,1.80952380952381,2,1.27333047533595,0,5
2017,"桃園市","蘆竹區","N_INDI_55PLUS",42,0.666666666666667,0,0.845841092919672,0,3
2017,"桃園市","蘆竹區","N_INDI_55_64",42,0.571428571428571,0,0.769632701211116,0,2
2017,"桃園市","蘆竹區","N_INDI_65PLUS",42,0.0952380952380952,0,0.297101757186175,0,1
2017,"桃園市","蘆竹區","N_INDI_7_15",42,0.214285714285714,0,0.71689419179539,0,4
2017,"桃園市","蘆竹區","N_INDI_UNDER6",42,0.261904761904762,0,0.586827926311216,0,2
2017,"桃園市","觀音區","N_FAMILY",56,3.64285714285714,4,1.85304242632656,1,8
2017,"桃園市","觀音區","N_INDI",56,2.58928571428571,2,1.59290227645567,1,6
2017,"桃園市","觀音區","N_INDI_16_54",56,1.55357142857143,1,1.14287743488479,0,5
2017,"桃園市","觀音區","N_INDI_55PLUS",56,0.232142857142857,0,0.426020547032073,0,1
2017,"桃園市","觀音區","N_INDI_55_64",56,0.160714285714286,0,0.370590963648147,0,1
2017,"桃園市","觀音區","N_INDI_65PLUS",56,0.0714285714285714,0,0.259870097418821,0,1
2017,"桃園市","觀音區","N_INDI_7_15",56,0.535714285714286,0,0.873119500605537,0,3
2017,"桃園市","觀音區","N_INDI_UNDER6",56,0.267857142857143,0,0.587477548617707,0,2
2017,"桃園市","龍潭區","N_FAMILY",61,3.9672131147541,4,2.05724097692965,1,10
2017,"桃園市","龍潭區","N_INDI",61,2.91803278688525,3,1.80088017338942,1,7
2017,"桃園市","龍潭區","N_INDI_16_54",61,1.65573770491803,1,1.23673287201453,0,5
2017,"桃園市","龍潭區","N_INDI_55PLUS",61,0.524590163934426,0,0.721261796600217,0,3
2017,"桃園市","龍潭區","N_INDI_55_64",61,0.327868852459016,0,0.569248377992414,0,2
2017,"桃園市","龍潭區","N_INDI_65PLUS",61,0.19672131147541,0,0.5105445501667,0,2
2017,"桃園市","龍潭區","N_INDI_7_15",61,0.327868852459016,0,0.676296568955017,0,3
2017,"桃園市","龍潭區","N_INDI_UNDER6",61,0.409836065573771,0,0.667758668490543,0,2
2017,"桃園市","龜山區","N_FAMILY",46,3.41304347826087,3,1.84482564013841,1,11
2017,"桃園市","龜山區","N_INDI",46,2.69565217391304,2.5,1.41216249013728,1,6
2017,"桃園市","龜山區","N_INDI_16_54",46,1.80434782608696,2,1.36005825393851,0,5
2017,"桃園市","龜山區","N_INDI_55PLUS",46,0.456521739130435,0,0.656811210458207,0,2
2017,"桃園市","龜山區","N_INDI_55_64",46,0.282608695652174,0,0.544183117801796,0,2
2017,"桃園市","龜山區","N_INDI_65PLUS",46,0.173913043478261,0,0.48553969175602,0,2
2017,"桃園市","龜山區","N_INDI_7_15",46,0.260869565217391,0,0.574834569775249,0,2
2017,"桃園市","龜山區","N_INDI_UNDER6",46,0.173913043478261,0,0.437383524868149,0,2
2017,"澎湖縣","馬公市","N_FAMILY",36,3.19444444444444,3.5,1.67023427688529,1,6
2017,"澎湖縣","馬公市","N_INDI",36,2.47222222222222,2,1.44392542567843,1,6
2017,"澎湖縣","馬公市","N_INDI_16_54",36,1.5,1,0.971008312455224,0,5
2017,"澎湖縣","馬公市","N_INDI_55PLUS",36,0.333333333333333,0,0.534522483824849,0,2
2017,"澎湖縣","馬公市","N_INDI_55_64",36,0.305555555555556,0,0.467176592151157,0,1
2017,"澎湖縣","馬公市","N_INDI_65PLUS",36,0.0277777777777778,0,0.166666666666667,0,1
2017,"澎湖縣","馬公市","N_INDI_7_15",36,0.305555555555556,0,0.576662537832728,0,2
2017,"澎湖縣","馬公市","N_INDI_UNDER6",36,0.333333333333333,0,0.676123403782813,0,3
2017,"臺中市","北屯區","N_FAMILY",35,3.11428571428571,3,1.47072268292973,1,6
2017,"臺中市","北屯區","N_INDI",35,2.68571428571429,2,1.47072268292973,1,6
2017,"臺中市","北屯區","N_INDI_16_54",35,1.8,2,1.15809173668938,0,4
2017,"臺中市","北屯區","N_INDI_55PLUS",35,0.371428571428571,0,0.490240894309911,0,1
2017,"臺中市","北屯區","N_INDI_55_64",35,0.2,0,0.405839724956714,0,1
2017,"臺中市","北屯區","N_INDI_65PLUS",35,0.171428571428571,0,0.382385260431097,0,1
2017,"臺中市","北屯區","N_INDI_7_15",35,0.228571428571429,0,0.546954901125811,0,2
2017,"臺中市","北屯區","N_INDI_UNDER6",35,0.285714285714286,0,0.5724780279076,0,2
2017,"臺中市","南區","N_FAMILY",25,3.96,4,1.54056266777218,1,8
2017,"臺中市","南區","N_INDI",25,3.24,3,1.16476034731041,1,6
2017,"臺中市","南區","N_INDI_16_54",25,1.84,2,0.986576572463249,0,3
2017,"臺中市","南區","N_INDI_55PLUS",25,0.32,0,0.476095228569523,0,1
2017,"臺中市","南區","N_INDI_55_64",25,0.16,0,0.374165738677394,0,1
2017,"臺中市","南區","N_INDI_65PLUS",25,0.16,0,0.374165738677394,0,1
2017,"臺中市","南區","N_INDI_7_15",25,0.68,0,0.802080627701064,0,2
2017,"臺中市","南區","N_INDI_UNDER6",25,0.4,0,0.816496580927726,0,3
2017,"臺中市","南屯區","N_FAMILY",8,4.125,4,1.45773797371133,2,7
2017,"臺中市","南屯區","N_INDI",8,3.375,3.5,1.50594061730772,1,6
2017,"臺中市","南屯區","N_INDI_16_54",8,1.75,1,1.16496474502144,1,4
2017,"臺中市","南屯區","N_INDI_55PLUS",8,0.25,0,0.462910049886276,0,1
2017,"臺中市","南屯區","N_INDI_55_64",8,0.25,0,0.462910049886276,0,1
2017,"臺中市","南屯區","N_INDI_65PLUS",8,0,0,0,0,0
2017,"臺中市","南屯區","N_INDI_7_15",8,0.625,0,1.06066017177982,0,3
2017,"臺中市","南屯區","N_INDI_UNDER6",8,0.75,0,1.03509833901353,0,2
2017,"臺中市","和平區","N_FAMILY",38,3.63157894736842,3.5,1.99216102452912,1,9
2017,"臺中市","和平區","N_INDI",38,3.57894736842105,3.5,2.03525121561653,1,9
2017,"臺中市","和平區","N_INDI_16_54",38,1.84210526315789,1.5,1.63618402106314,0,6
2017,"臺中市","和平區","N_INDI_55PLUS",38,0.868421052631579,1,1.01797500716888,0,4
2017,"臺中市","和平區","N_INDI_55_64",38,0.394736842105263,0,0.823291800235921,0,4
2017,"臺中市","和平區","N_INDI_65PLUS",38,0.473684210526316,0,0.687213020408978,0,2
2017,"臺中市","和平區","N_INDI_7_15",38,0.605263157894737,0,0.945529272181417,0,3
2017,"臺中市","和平區","N_INDI_UNDER6",38,0.263157894736842,0,0.685139974900209,0,3
2017,"臺中市","大肚區","N_FAMILY",37,3.83783783783784,4,1.72423112516071,1,9
2017,"臺中市","大肚區","N_INDI",37,3.08108108108108,3,1.51617901278141,1,7
2017,"臺中市","大肚區","N_INDI_16_54",37,2.05405405405405,2,1.33220673124511,0,5
2017,"臺中市","大肚區","N_INDI_55PLUS",37,0.324324324324324,0,0.579945114934453,0,2
2017,"臺中市","大肚區","N_INDI_55_64",37,0.27027027027027,0,0.560190872662001,0,2
2017,"臺中市","大肚區","N_INDI_65PLUS",37,0.0540540540540541,0,0.229243435135126,0,1
2017,"臺中市","大肚區","N_INDI_7_15",37,0.648648648648649,0,1.05977503420449,0,4
2017,"臺中市","大肚區","N_INDI_UNDER6",37,0.0540540540540541,0,0.229243435135126,0,1
2017,"臺中市","大里區","N_FAMILY",1,3,3,,3,3
2017,"臺中市","大里區","N_INDI",1,3,3,,3,3
2017,"臺中市","大里區","N_INDI_16_54",1,2,2,,2,2
2017,"臺中市","大里區","N_INDI_55PLUS",1,1,1,,1,1
2017,"臺中市","大里區","N_INDI_55_64",1,0,0,,0,0
2017,"臺中市","大里區","N_INDI_65PLUS",1,1,1,,1,1
2017,"臺中市","大里區","N_INDI_7_15",1,0,0,,0,0
2017,"臺中市","大里區","N_INDI_UNDER6",1,0,0,,0,0
2017,"臺中市","大雅區","N_FAMILY",5,3.8,4,2.68328157299975,1,8
2017,"臺中市","大雅區","N_INDI",5,3.2,2,2.94957624075052,1,8
2017,"臺中市","大雅區","N_INDI_16_54",5,1.6,1,1.51657508881031,0,4
2017,"臺中市","大雅區","N_INDI_55PLUS",5,0.6,1,0.547722557505166,0,1
2017,"臺中市","大雅區","N_INDI_55_64",5,0.2,0,0.447213595499958,0,1
2017,"臺中市","大雅區","N_INDI_65PLUS",5,0.4,0,0.547722557505166,0,1
2017,"臺中市","大雅區","N_INDI_7_15",5,0,0,0,0,0
2017,"臺中市","大雅區","N_INDI_UNDER6",5,1,0,2.23606797749979,0,5
2017,"臺中市","太平區","N_FAMILY",75,4.01333333333333,4,2.38516435681255,1,16
2017,"臺中市","太平區","N_INDI",75,2.89333333333333,3,1.6811621891734,1,8
2017,"臺中市","太平區","N_INDI_16_54",75,2.13333333333333,2,1.48263218574203,0,6
2017,"臺中市","太平區","N_INDI_55PLUS",75,0.266666666666667,0,0.528468806344593,0,2
2017,"臺中市","太平區","N_INDI_55_64",75,0.186666666666667,0,0.484721523098526,0,2
2017,"臺中市","太平區","N_INDI_65PLUS",75,0.08,0,0.273120110198049,0,1
2017,"臺中市","太平區","N_INDI_7_15",75,0.293333333333333,0,0.5875586993869,0,2
2017,"臺中市","太平區","N_INDI_UNDER6",75,0.2,0,0.493196961916072,0,3
2017,"臺中市","東區","N_FAMILY",22,3.59090909090909,3,1.65210085328869,1,8
2017,"臺中市","東區","N_INDI",22,2.59090909090909,2.5,1.22120513892711,1,5
2017,"臺中市","東區","N_INDI_16_54",22,1.5,1,1.14434427054266,0,4
2017,"臺中市","東區","N_INDI_55PLUS",22,0.772727272727273,0,1.02035559543011,0,3
2017,"臺中市","東區","N_INDI_55_64",22,0.590909090909091,0,0.734139659030241,0,2
2017,"臺中市","東區","N_INDI_65PLUS",22,0.181818181818182,0,0.394771016975861,0,1
2017,"臺中市","東區","N_INDI_7_15",22,0.227272727272727,0,0.528413454806725,0,2
2017,"臺中市","東區","N_INDI_UNDER6",22,0.0909090909090909,0,0.426401432711221,0,2
2017,"臺中市","清水區","N_FAMILY",23,4.78260869565217,4,1.92959067112763,3,10
2017,"臺中市","清水區","N_INDI",23,3.78260869565217,3,2.10964283360371,1,9
2017,"臺中市","清水區","N_INDI_16_54",23,2.26086956521739,2,1.35570817804999,0,5
2017,"臺中市","清水區","N_INDI_55PLUS",23,0.565217391304348,0,0.66237087637185,0,2
2017,"臺中市","清水區","N_INDI_55_64",23,0.521739130434783,0,0.593109312122548,0,2
2017,"臺中市","清水區","N_INDI_65PLUS",23,0.0434782608695652,0,0.208514414057075,0,1
2017,"臺中市","清水區","N_INDI_7_15",23,0.652173913043478,0,1.11227431427577,0,3
2017,"臺中市","清水區","N_INDI_UNDER6",23,0.304347826086957,0,0.634950435338042,0,2
2017,"臺中市","潭子區","N_FAMILY",11,3.45454545454545,3,1.50755672288882,1,7
2017,"臺中市","潭子區","N_INDI",11,2.54545454545455,2,1.86352549559357,1,7
2017,"臺中市","潭子區","N_INDI_16_54",11,1.54545454545455,1,1.21355975243384,0,4
2017,"臺中市","潭子區","N_INDI_55PLUS",11,0.727272727272727,1,0.786245393106896,0,2
2017,"臺中市","潭子區","N_INDI_55_64",11,0.727272727272727,1,0.786245393106896,0,2
2017,"臺中市","潭子區","N_INDI_65PLUS",11,0,0,0,0,0
2017,"臺中市","潭子區","N_INDI_7_15",11,0.181818181818182,0,0.404519917477945,0,1
2017,"臺中市","潭子區","N_INDI_UNDER6",11,0.0909090909090909,0,0.301511344577764,0,1
2017,"臺中市","烏日區","N_FAMILY",14,4.28571428571429,4,1.43733575268066,1,6
2017,"臺中市","烏日區","N_INDI",14,3.57142857142857,4,1.86935964825003,1,6
2017,"臺中市","烏日區","N_INDI_16_54",14,1.78571428571429,2,1.36880472443164,0,4
2017,"臺中市","烏日區","N_INDI_55PLUS",14,0.571428571428571,0,0.755928946018454,0,2
2017,"臺中市","烏日區","N_INDI_55_64",14,0.357142857142857,0,0.633323693776651,0,2
2017,"臺中市","烏日區","N_INDI_65PLUS",14,0.214285714285714,0,0.578934223521839,0,2
2017,"臺中市","烏日區","N_INDI_7_15",14,0.642857142857143,0,0.928782731664065,0,3
2017,"臺中市","烏日區","N_INDI_UNDER6",14,0.571428571428571,0,0.937614461876991,0,2
2017,"臺中市","西屯區","N_FAMILY",18,3.66666666666667,3.5,2.42535625036333,1,10
2017,"臺中市","西屯區","N_INDI",18,2,2,1.08465228909328,1,4
2017,"臺中市","西屯區","N_INDI_16_54",18,1.05555555555556,1,0.802365782965103,0,3
2017,"臺中市","西屯區","N_INDI_55PLUS",18,0.277777777777778,0,0.460888598962477,0,1
2017,"臺中市","西屯區","N_INDI_55_64",18,0.222222222222222,0,0.427792631946499,0,1
2017,"臺中市","西屯區","N_INDI_65PLUS",18,0.0555555555555556,0,0.235702260395516,0,1
2017,"臺中市","西屯區","N_INDI_7_15",18,0.444444444444444,0,0.783823376129674,0,3
2017,"臺中市","西屯區","N_INDI_UNDER6",18,0.222222222222222,0,0.548318880553316,0,2
2017,"臺中市","豐原區","N_FAMILY",19,4.15789473684211,4,1.74047113336644,1,8
2017,"臺中市","豐原區","N_INDI",19,3.31578947368421,4,1.73373814436217,1,6
2017,"臺中市","豐原區","N_INDI_16_54",19,2.15789473684211,2,1.25888654041475,1,5
2017,"臺中市","豐原區","N_INDI_55PLUS",19,0.210526315789474,0,0.418853908291695,0,1
2017,"臺中市","豐原區","N_INDI_55_64",19,0.105263157894737,0,0.315301767642306,0,1
2017,"臺中市","豐原區","N_INDI_65PLUS",19,0.105263157894737,0,0.315301767642306,0,1
2017,"臺中市","豐原區","N_INDI_7_15",19,0.631578947368421,0,0.760885910252682,0,2
2017,"臺中市","豐原區","N_INDI_UNDER6",19,0.315789473684211,0,0.671038298207203,0,2
2017,"臺北市","中山區","N_FAMILY",3,3.66666666666667,4,0.577350269189626,3,4
2017,"臺北市","中山區","N_INDI",3,2.66666666666667,3,0.577350269189626,2,3
2017,"臺北市","中山區","N_INDI_16_54",3,1.33333333333333,1,0.577350269189626,1,2
2017,"臺北市","中山區","N_INDI_55PLUS",3,0.333333333333333,0,0.577350269189626,0,1
2017,"臺北市","中山區","N_INDI_55_64",3,0,0,0,0,0
2017,"臺北市","中山區","N_INDI_65PLUS",3,0.333333333333333,0,0.577350269189626,0,1
2017,"臺北市","中山區","N_INDI_7_15",3,0.666666666666667,0,1.15470053837925,0,2
2017,"臺北市","中山區","N_INDI_UNDER6",3,0.333333333333333,0,0.577350269189626,0,1
2017,"臺北市","中正區","N_FAMILY",5,1.8,1,1.30384048104053,1,4
2017,"臺北市","中正區","N_INDI",5,1.4,1,0.894427190999916,1,3
2017,"臺北市","中正區","N_INDI_16_54",5,0.8,1,0.836660026534076,0,2
2017,"臺北市","中正區","N_INDI_55PLUS",5,0.6,1,0.547722557505166,0,1
2017,"臺北市","中正區","N_INDI_55_64",5,0.4,0,0.547722557505166,0,1
2017,"臺北市","中正區","N_INDI_65PLUS",5,0.2,0,0.447213595499958,0,1
2017,"臺北市","中正區","N_INDI_7_15",5,0,0,0,0,0
2017,"臺北市","中正區","N_INDI_UNDER6",5,0,0,0,0,0
2017,"臺北市","內湖區","N_FAMILY",14,3.5,4,1.22474487139159,1,5
2017,"臺北市","內湖區","N_INDI",14,3,3,1.10940039245046,1,5
2017,"臺北市","內湖區","N_INDI_16_54",14,2.35714285714286,2.5,1.33630620956212,0,5
2017,"臺北市","內湖區","N_INDI_55PLUS",14,0.357142857142857,0,0.497245158098847,0,1
2017,"臺北市","內湖區","N_INDI_55_64",14,0.214285714285714,0,0.42581531362632,0,1
2017,"臺北市","內湖區","N_INDI_65PLUS",14,0.142857142857143,0,0.363136519601281,0,1
2017,"臺北市","內湖區","N_INDI_7_15",14,0.142857142857143,0,0.363136519601281,0,1
2017,"臺北市","內湖區","N_INDI_UNDER6",14,0.142857142857143,0,0.534522483824849,0,2
2017,"臺北市","北投區","N_FAMILY",43,3.90697674418605,4,1.34188839022746,1,7
2017,"臺北市","北投區","N_INDI",43,3,3,1.23442679969674,1,5
2017,"臺北市","北投區","N_INDI_16_54",43,1.62790697674419,1,1.11319479778128,0,4
2017,"臺北市","北投區","N_INDI_55PLUS",43,0.767441860465116,1,0.750784012512304,0,2
2017,"臺北市","北投區","N_INDI_55_64",43,0.465116279069767,0,0.701998413012123,0,2
2017,"臺北市","北投區","N_INDI_65PLUS",43,0.302325581395349,0,0.59900249307575,0,2
2017,"臺北市","北投區","N_INDI_7_15",43,0.372093023255814,0,0.655498930802713,0,2
2017,"臺北市","北投區","N_INDI_UNDER6",43,0.232558139534884,0,0.527221346049067,0,2
2017,"臺北市","南港區","N_FAMILY",42,3.85714285714286,4,1.27969944206478,1,6
2017,"臺北市","南港區","N_INDI",42,3.21428571428571,3,1.29794799184984,1,6
2017,"臺北市","南港區","N_INDI_16_54",42,2.21428571428571,2,1.25980475230779,0,6
2017,"臺北市","南港區","N_INDI_55PLUS",42,0.571428571428571,0,0.769632701211116,0,2
2017,"臺北市","南港區","N_INDI_55_64",42,0.30952380952381,0,0.562576617572035,0,2
2017,"臺北市","南港區","N_INDI_65PLUS",42,0.261904761904762,0,0.627014754932929,0,2
2017,"臺北市","南港區","N_INDI_7_15",42,0.238095238095238,0,0.655540135123136,0,3
2017,"臺北市","南港區","N_INDI_UNDER6",42,0.19047619047619,0,0.633922948233718,0,3
2017,"臺北市","士林區","N_FAMILY",13,4.30769230769231,5,1.65250392761083,2,6
2017,"臺北市","士林區","N_INDI",13,3.53846153846154,4,1.98390963400489,1,6
2017,"臺北市","士林區","N_INDI_16_54",13,2.07692307692308,1,1.44115338424578,1,5
2017,"臺北市","士林區","N_INDI_55PLUS",13,0.769230769230769,1,0.926808695996298,0,3
2017,"臺北市","士林區","N_INDI_55_64",13,0.615384615384615,1,0.650443635587991,0,2
2017,"臺北市","士林區","N_INDI_65PLUS",13,0.153846153846154,0,0.375533808099405,0,1
2017,"臺北市","士林區","N_INDI_7_15",13,0.384615384615385,0,0.960768922830523,0,3
2017,"臺北市","士林區","N_INDI_UNDER6",13,0.307692307692308,0,0.630425171956115,0,2
2017,"臺北市","大同區","N_FAMILY",14,2.85714285714286,3,1.35062053300541,1,5
2017,"臺北市","大同區","N_INDI",14,2.21428571428571,2,1.25137287246211,1,5
2017,"臺北市","大同區","N_INDI_16_54",14,1.5,1.5,0.75955452531275,0,3
2017,"臺北市","大同區","N_INDI_55PLUS",14,0.214285714285714,0,0.42581531362632,0,1
2017,"臺北市","大同區","N_INDI_55_64",14,0.214285714285714,0,0.42581531362632,0,1
2017,"臺北市","大同區","N_INDI_65PLUS",14,0,0,0,0,0
2017,"臺北市","大同區","N_INDI_7_15",14,0.285714285714286,0,0.825420305855557,0,3
2017,"臺北市","大同區","N_INDI_UNDER6",14,0.214285714285714,0,0.578934223521839,0,2
2017,"臺北市","大安區","N_FAMILY",1,2,2,,2,2
2017,"臺北市","大安區","N_INDI",1,1,1,,1,1
2017,"臺北市","大安區","N_INDI_16_54",1,1,1,,1,1
2017,"臺北市","大安區","N_INDI_55PLUS",1,0,0,,0,0
2017,"臺北市","大安區","N_INDI_55_64",1,0,0,,0,0
2017,"臺北市","大安區","N_INDI_65PLUS",1,0,0,,0,0
2017,"臺北市","大安區","N_INDI_7_15",1,0,0,,0,0
2017,"臺北市","大安區","N_INDI_UNDER6",1,0,0,,0,0
2017,"臺北市","文山區","N_FAMILY",34,3.26470588235294,3,1.30984207998896,1,6
2017,"臺北市","文山區","N_INDI",34,1.85294117647059,2,0.925476222741125,1,4
2017,"臺北市","文山區","N_INDI_16_54",34,1.29411764705882,1,1.14228404270768,0,4
2017,"臺北市","文山區","N_INDI_55PLUS",34,0.558823529411765,0,0.746351792533165,0,3
2017,"臺北市","文山區","N_INDI_55_64",34,0.411764705882353,0,0.60890597666105,0,2
