station_county,station_township,survey_roc_year,care_station_new_count,care_station_count,care_station_any,care_station_first_year,care_station_years_since_first,care_station_event_time,care_station_exposed_1y,care_station_exposed_3y,care_station_exposed_5y,care_station_source,care_station_source_limitation
桃園市,觀音區,95,0,0,FALSE,109,NA,-14,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,觀音區,96,0,0,FALSE,109,NA,-13,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,觀音區,97,0,0,FALSE,109,NA,-12,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,觀音區,98,0,0,FALSE,109,NA,-11,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,觀音區,99,0,0,FALSE,109,NA,-10,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,觀音區,100,0,0,FALSE,109,NA,-9,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,觀音區,101,0,0,FALSE,109,NA,-8,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,觀音區,102,0,0,FALSE,109,NA,-7,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,觀音區,103,0,0,FALSE,109,NA,-6,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,觀音區,104,0,0,FALSE,109,NA,-5,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,觀音區,105,0,0,FALSE,109,NA,-4,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,觀音區,106,0,0,FALSE,109,NA,-3,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,觀音區,107,0,0,FALSE,109,NA,-2,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,觀音區,108,0,0,FALSE,109,NA,-1,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,觀音區,109,2,2,TRUE,109,0,0,FALSE,FALSE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,觀音區,110,0,2,TRUE,109,1,1,TRUE,FALSE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,觀音區,111,0,2,TRUE,109,2,2,TRUE,FALSE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,觀音區,112,0,2,TRUE,109,3,3,TRUE,TRUE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,觀音區,113,0,2,TRUE,109,4,4,TRUE,TRUE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,觀音區,114,0,2,TRUE,109,5,5,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龍潭區,90,0,0,FALSE,107,NA,-17,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龍潭區,91,0,0,FALSE,107,NA,-16,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龍潭區,92,0,0,FALSE,107,NA,-15,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龍潭區,93,0,0,FALSE,107,NA,-14,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龍潭區,94,0,0,FALSE,107,NA,-13,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龍潭區,95,0,0,FALSE,107,NA,-12,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龍潭區,96,0,0,FALSE,107,NA,-11,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龍潭區,97,0,0,FALSE,107,NA,-10,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龍潭區,98,0,0,FALSE,107,NA,-9,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龍潭區,99,0,0,FALSE,107,NA,-8,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龍潭區,100,0,0,FALSE,107,NA,-7,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龍潭區,101,0,0,FALSE,107,NA,-6,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龍潭區,102,0,0,FALSE,107,NA,-5,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龍潭區,103,0,0,FALSE,107,NA,-4,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龍潭區,104,0,0,FALSE,107,NA,-3,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龍潭區,105,0,0,FALSE,107,NA,-2,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龍潭區,106,0,0,FALSE,107,NA,-1,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龍潭區,107,1,1,TRUE,107,0,0,FALSE,FALSE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龍潭區,108,0,1,TRUE,107,1,1,TRUE,FALSE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龍潭區,109,0,1,TRUE,107,2,2,TRUE,FALSE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龍潭區,110,0,1,TRUE,107,3,3,TRUE,TRUE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龍潭區,111,0,1,TRUE,107,4,4,TRUE,TRUE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龍潭區,112,0,1,TRUE,107,5,5,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龍潭區,113,0,1,TRUE,107,6,6,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龍潭區,114,0,1,TRUE,107,7,7,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龜山區,90,0,0,FALSE,105,NA,-15,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龜山區,91,0,0,FALSE,105,NA,-14,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龜山區,92,0,0,FALSE,105,NA,-13,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龜山區,93,0,0,FALSE,105,NA,-12,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龜山區,94,0,0,FALSE,105,NA,-11,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龜山區,95,0,0,FALSE,105,NA,-10,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龜山區,96,0,0,FALSE,105,NA,-9,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龜山區,97,0,0,FALSE,105,NA,-8,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龜山區,98,0,0,FALSE,105,NA,-7,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龜山區,99,0,0,FALSE,105,NA,-6,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龜山區,100,0,0,FALSE,105,NA,-5,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龜山區,101,0,0,FALSE,105,NA,-4,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龜山區,102,0,0,FALSE,105,NA,-3,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龜山區,103,0,0,FALSE,105,NA,-2,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龜山區,104,0,0,FALSE,105,NA,-1,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龜山區,105,1,1,TRUE,105,0,0,FALSE,FALSE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龜山區,106,0,1,TRUE,105,1,1,TRUE,FALSE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龜山區,107,0,1,TRUE,105,2,2,TRUE,FALSE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龜山區,108,0,1,TRUE,105,3,3,TRUE,TRUE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龜山區,109,0,1,TRUE,105,4,4,TRUE,TRUE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龜山區,110,0,1,TRUE,105,5,5,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龜山區,111,1,2,TRUE,105,6,6,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龜山區,112,0,2,TRUE,105,7,7,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龜山區,113,0,2,TRUE,105,8,8,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
桃園市,龜山區,114,0,2,TRUE,105,9,9,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北區,90,0,0,FALSE,109,NA,-19,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北區,91,0,0,FALSE,109,NA,-18,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北區,92,0,0,FALSE,109,NA,-17,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北區,93,0,0,FALSE,109,NA,-16,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北區,94,0,0,FALSE,109,NA,-15,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北區,95,0,0,FALSE,109,NA,-14,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北區,96,0,0,FALSE,109,NA,-13,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北區,97,0,0,FALSE,109,NA,-12,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北區,98,0,0,FALSE,109,NA,-11,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北區,99,0,0,FALSE,109,NA,-10,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北區,100,0,0,FALSE,109,NA,-9,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北區,101,0,0,FALSE,109,NA,-8,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北區,102,0,0,FALSE,109,NA,-7,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北區,103,0,0,FALSE,109,NA,-6,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北區,104,0,0,FALSE,109,NA,-5,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北區,105,0,0,FALSE,109,NA,-4,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北區,106,0,0,FALSE,109,NA,-3,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北區,107,0,0,FALSE,109,NA,-2,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北區,108,0,0,FALSE,109,NA,-1,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北區,109,1,1,TRUE,109,0,0,FALSE,FALSE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北區,110,0,1,TRUE,109,1,1,TRUE,FALSE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北區,111,0,1,TRUE,109,2,2,TRUE,FALSE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北區,112,0,1,TRUE,109,3,3,TRUE,TRUE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北區,113,0,1,TRUE,109,4,4,TRUE,TRUE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北區,114,0,1,TRUE,109,5,5,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北屯區,90,0,0,FALSE,109,NA,-19,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北屯區,91,0,0,FALSE,109,NA,-18,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北屯區,92,0,0,FALSE,109,NA,-17,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北屯區,93,0,0,FALSE,109,NA,-16,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北屯區,94,0,0,FALSE,109,NA,-15,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北屯區,95,0,0,FALSE,109,NA,-14,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北屯區,96,0,0,FALSE,109,NA,-13,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北屯區,97,0,0,FALSE,109,NA,-12,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北屯區,98,0,0,FALSE,109,NA,-11,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北屯區,99,0,0,FALSE,109,NA,-10,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北屯區,100,0,0,FALSE,109,NA,-9,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北屯區,101,0,0,FALSE,109,NA,-8,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北屯區,102,0,0,FALSE,109,NA,-7,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北屯區,103,0,0,FALSE,109,NA,-6,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北屯區,104,0,0,FALSE,109,NA,-5,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北屯區,105,0,0,FALSE,109,NA,-4,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北屯區,106,0,0,FALSE,109,NA,-3,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北屯區,107,0,0,FALSE,109,NA,-2,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北屯區,108,0,0,FALSE,109,NA,-1,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北屯區,109,1,1,TRUE,109,0,0,FALSE,FALSE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北屯區,110,0,1,TRUE,109,1,1,TRUE,FALSE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北屯區,111,0,1,TRUE,109,2,2,TRUE,FALSE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北屯區,112,0,1,TRUE,109,3,3,TRUE,TRUE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北屯區,113,0,1,TRUE,109,4,4,TRUE,TRUE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,北屯區,114,0,1,TRUE,109,5,5,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,南屯區,90,0,0,FALSE,109,NA,-19,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,南屯區,91,0,0,FALSE,109,NA,-18,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,南屯區,92,0,0,FALSE,109,NA,-17,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,南屯區,93,0,0,FALSE,109,NA,-16,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,南屯區,94,0,0,FALSE,109,NA,-15,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,南屯區,95,0,0,FALSE,109,NA,-14,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,南屯區,96,0,0,FALSE,109,NA,-13,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,南屯區,97,0,0,FALSE,109,NA,-12,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,南屯區,98,0,0,FALSE,109,NA,-11,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,南屯區,99,0,0,FALSE,109,NA,-10,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,南屯區,100,0,0,FALSE,109,NA,-9,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,南屯區,101,0,0,FALSE,109,NA,-8,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,南屯區,102,0,0,FALSE,109,NA,-7,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,南屯區,103,0,0,FALSE,109,NA,-6,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,南屯區,104,0,0,FALSE,109,NA,-5,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,南屯區,105,0,0,FALSE,109,NA,-4,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,南屯區,106,0,0,FALSE,109,NA,-3,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,南屯區,107,0,0,FALSE,109,NA,-2,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,南屯區,108,0,0,FALSE,109,NA,-1,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,南屯區,109,1,1,TRUE,109,0,0,FALSE,FALSE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,南屯區,110,0,1,TRUE,109,1,1,TRUE,FALSE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,南屯區,111,0,1,TRUE,109,2,2,TRUE,FALSE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,南屯區,112,0,1,TRUE,109,3,3,TRUE,TRUE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,南屯區,113,0,1,TRUE,109,4,4,TRUE,TRUE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,南屯區,114,0,1,TRUE,109,5,5,TRUE,TRUE,TRUE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,后里區,90,0,0,FALSE,111,NA,-21,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,后里區,91,0,0,FALSE,111,NA,-20,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,后里區,92,0,0,FALSE,111,NA,-19,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,后里區,93,0,0,FALSE,111,NA,-18,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,后里區,94,0,0,FALSE,111,NA,-17,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,后里區,95,0,0,FALSE,111,NA,-16,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,后里區,96,0,0,FALSE,111,NA,-15,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,后里區,97,0,0,FALSE,111,NA,-14,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,后里區,98,0,0,FALSE,111,NA,-13,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,后里區,99,0,0,FALSE,111,NA,-12,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,后里區,100,0,0,FALSE,111,NA,-11,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,后里區,101,0,0,FALSE,111,NA,-10,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,后里區,102,0,0,FALSE,111,NA,-9,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,后里區,103,0,0,FALSE,111,NA,-8,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,后里區,104,0,0,FALSE,111,NA,-7,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,后里區,105,0,0,FALSE,111,NA,-6,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,后里區,106,0,0,FALSE,111,NA,-5,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,后里區,107,0,0,FALSE,111,NA,-4,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,后里區,108,0,0,FALSE,111,NA,-3,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,后里區,109,0,0,FALSE,111,NA,-2,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,后里區,110,0,0,FALSE,111,NA,-1,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,后里區,111,1,1,TRUE,111,0,0,FALSE,FALSE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,后里區,112,0,1,TRUE,111,1,1,TRUE,FALSE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,后里區,113,0,1,TRUE,111,2,2,TRUE,FALSE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,后里區,114,0,1,TRUE,111,3,3,TRUE,TRUE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,和平區,90,0,0,FALSE,96,NA,-6,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,和平區,91,0,0,FALSE,96,NA,-5,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,和平區,92,0,0,FALSE,96,NA,-4,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,和平區,93,0,0,FALSE,96,NA,-3,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,和平區,94,0,0,FALSE,96,NA,-2,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,和平區,95,0,0,FALSE,96,NA,-1,NA,NA,NA,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,和平區,96,1,1,TRUE,96,0,0,FALSE,FALSE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
臺中市,和平區,97,0,1,TRUE,96,1,1,TRUE,FALSE,FALSE,114年現存營運清冊依成立年度回推,可能不含114年前已停辦或撤站之歷史站點
