ID,SOURCE_ID,SURVEY_TAG,DATA_Y
110::3038877,3038877,110,2021
110::3038878,3038878,110,2021
110::3040577,3040577,110,2021
110::3041019,3041019,110,2021
110::4034566,4034566,110,2021
110::4034657,4034657,110,2021
110::4034744,4034744,110,2021
110::4034874,4034874,110,2021
110::4034922,4034922,110,2021
110::4035043,4035043,110,2021
110::4035172,4035172,110,2021
110::4035339,4035339,110,2021
110::4038026,4038026,110,2021
110::4038042,4038042,110,2021
110::4038045,4038045,110,2021
110::4038048,4038048,110,2021
110::4038145,4038145,110,2021
110::4038194,4038194,110,2021
110::4038260,4038260,110,2021
110::4038893,4038893,110,2021
110::4038897,4038897,110,2021
110::4039709,4039709,110,2021
110::4040844,4040844,110,2021
110::4040933,4040933,110,2021
110::4041529,4041529,110,2021
110::5036187,5036187,110,2021
110::5036361,5036361,110,2021
110::5036604,5036604,110,2021
110::5036700,5036700,110,2021
110::5036996,5036996,110,2021
110::5037010,5037010,110,2021
110::5037029,5037029,110,2021
110::5038047,5038047,110,2021
110::6036162,6036162,110,2021
110::6036180,6036180,110,2021
110::6036375,6036375,110,2021
110::6036575,6036575,110,2021
110::6036716,6036716,110,2021
110::6037048,6037048,110,2021
110::6037134,6037134,110,2021
110::6037200,6037200,110,2021
110::6037698,6037698,110,2021
110::7036208,7036208,110,2021
110::7036224,7036224,110,2021
110::7036990,7036990,110,2021
110::8036344,8036344,110,2021
110::8037064,8037064,110,2021
110::8037103,8037103,110,2021
110::8037182,8037182,110,2021
110::8037223,8037223,110,2021
110::8037645,8037645,110,2021
110::9036223,9036223,110,2021
110::9036342,9036342,110,2021
110::9036653,9036653,110,2021
110::9036898,9036898,110,2021
110::9037144,9037144,110,2021
110::1041859,1041859,110,2021
110::1041875,1041875,110,2021
110::1041936,1041936,110,2021
110::1042248,1042248,110,2021
110::1042422,1042422,110,2021
110::1042455,1042455,110,2021
110::1042658,1042658,110,2021
110::1042680,1042680,110,2021
110::1044038,1044038,110,2021
110::1044082,1044082,110,2021
110::1044089,1044089,110,2021
110::1044095,1044095,110,2021
110::1044104,1044104,110,2021
110::1044109,1044109,110,2021
110::1044120,1044120,110,2021
110::1044129,1044129,110,2021
110::1044130,1044130,110,2021
110::1044145,1044145,110,2021
110::1044146,1044146,110,2021
110::1044150,1044150,110,2021
110::1044152,1044152,110,2021
110::1044162,1044162,110,2021
110::1044163,1044163,110,2021
110::2041862,2041862,110,2021
110::2042013,2042013,110,2021
110::2042067,2042067,110,2021
110::2042125,2042125,110,2021
110::2042334,2042334,110,2021
110::2042496,2042496,110,2021
110::2042508,2042508,110,2021
110::2042773,2042773,110,2021
110::2042819,2042819,110,2021
110::2044041,2044041,110,2021
110::2044042,2044042,110,2021
110::2044045,2044045,110,2021
110::2044047,2044047,110,2021
110::2044055,2044055,110,2021
110::2044092,2044092,110,2021
110::2044105,2044105,110,2021
110::2044107,2044107,110,2021
110::2044110,2044110,110,2021
110::2044112,2044112,110,2021
110::2044136,2044136,110,2021
110::2044157,2044157,110,2021
110::2044171,2044171,110,2021
110::3041828,3041828,110,2021
110::3042017,3042017,110,2021
110::3042020,3042020,110,2021
110::3042051,3042051,110,2021
110::3042279,3042279,110,2021
110::3042351,3042351,110,2021
110::3042689,3042689,110,2021
110::3042700,3042700,110,2021
110::3044094,3044094,110,2021
110::3044108,3044108,110,2021
110::3044148,3044148,110,2021
110::3044174,3044174,110,2021
110::4041882,4041882,110,2021
110::4042285,4042285,110,2021
110::4042320,4042320,110,2021
110::4042366,4042366,110,2021
110::4042503,4042503,110,2021
110::4042662,4042662,110,2021
110::1047639,1047639,110,2021
110::1047828,1047828,110,2021
110::1047886,1047886,110,2021
110::1048120,1048120,110,2021
110::1048136,1048136,110,2021
110::1048439,1048439,110,2021
110::1048476,1048476,110,2021
110::1048498,1048498,110,2021
110::1048555,1048555,110,2021
110::1048635,1048635,110,2021
110::1048645,1048645,110,2021
110::1048765,1048765,110,2021
110::1048770,1048770,110,2021
110::1048949,1048949,110,2021
110::1048980,1048980,110,2021
110::1048998,1048998,110,2021
110::1049001,1049001,110,2021
110::1049028,1049028,110,2021
110::1049057,1049057,110,2021
110::1049112,1049112,110,2021
110::1049139,1049139,110,2021
110::1049167,1049167,110,2021
110::1049278,1049278,110,2021
110::1049646,1049646,110,2021
110::1051119,1051119,110,2021
110::1051149,1051149,110,2021
110::1051165,1051165,110,2021
110::1051271,1051271,110,2021
110::1051306,1051306,110,2021
110::1051332,1051332,110,2021
110::1051337,1051337,110,2021
110::1051381,1051381,110,2021
110::1051382,1051382,110,2021
110::1051386,1051386,110,2021
110::1051400,1051400,110,2021
110::1051405,1051405,110,2021
110::1051406,1051406,110,2021
110::1051411,1051411,110,2021
110::1051423,1051423,110,2021
110::1052180,1052180,110,2021
110::1052186,1052186,110,2021
110::1052242,1052242,110,2021
110::1052478,1052478,110,2021
110::1052487,1052487,110,2021
110::1052768,1052768,110,2021
110::1052769,1052769,110,2021
110::1052964,1052964,110,2021
110::1053308,1053308,110,2021
110::1053385,1053385,110,2021
110::1053980,1053980,110,2021
110::1054113,1054113,110,2021
110::1054690,1054690,110,2021
110::1055987,1055987,110,2021
110::1056606,1056606,110,2021
110::1056707,1056707,110,2021
110::1056838,1056838,110,2021
110::1057179,1057179,110,2021
110::1057437,1057437,110,2021
110::1060224,1060224,110,2021
110::1060948,1060948,110,2021
110::1066334,1066334,110,2021
110::1066525,1066525,110,2021
110::1067984,1067984,110,2021
110::1069677,1069677,110,2021
110::2047362,2047362,110,2021
110::2047407,2047407,110,2021
110::2047409,2047409,110,2021
110::2047523,2047523,110,2021
110::2047539,2047539,110,2021
110::2047706,2047706,110,2021
110::2047752,2047752,110,2021
110::2047879,2047879,110,2021
110::2048872,2048872,110,2021
110::2048941,2048941,110,2021
110::2048968,2048968,110,2021
110::2049251,2049251,110,2021
110::2049368,2049368,110,2021
110::2049685,2049685,110,2021
110::2049690,2049690,110,2021
110::2049759,2049759,110,2021
110::2049856,2049856,110,2021
110::2051056,2051056,110,2021
110::2051059,2051059,110,2021
110::2051111,2051111,110,2021
110::2051231,2051231,110,2021
110::2051324,2051324,110,2021
110::2051325,2051325,110,2021
110::2051326,2051326,110,2021
110::2051379,2051379,110,2021
110::2051396,2051396,110,2021
110::2051398,2051398,110,2021
110::2051462,2051462,110,2021
110::2051972,2051972,110,2021
110::2052146,2052146,110,2021
110::2052193,2052193,110,2021
110::2052250,2052250,110,2021
110::2052960,2052960,110,2021
110::2053068,2053068,110,2021
110::2054132,2054132,110,2021
110::2055844,2055844,110,2021
110::2055863,2055863,110,2021
110::2056000,2056000,110,2021
110::2056021,2056021,110,2021
110::2056024,2056024,110,2021
110::2056050,2056050,110,2021
110::2056134,2056134,110,2021
110::2056335,2056335,110,2021
110::2056459,2056459,110,2021
110::2057944,2057944,110,2021
110::2060710,2060710,110,2021
110::2062913,2062913,110,2021
110::2064978,2064978,110,2021
110::2065959,2065959,110,2021
110::3047570,3047570,110,2021
110::3047582,3047582,110,2021
110::3047774,3047774,110,2021
110::3047841,3047841,110,2021
110::3048306,3048306,110,2021
110::3048444,3048444,110,2021
110::3048662,3048662,110,2021
110::3048863,3048863,110,2021
110::3049083,3049083,110,2021
110::3049241,3049241,110,2021
110::3049978,3049978,110,2021
110::3050004,3050004,110,2021
110::3051048,3051048,110,2021
110::3051084,3051084,110,2021
110::3051464,3051464,110,2021
110::3052027,3052027,110,2021
110::3052029,3052029,110,2021
110::3052137,3052137,110,2021
110::3052142,3052142,110,2021
110::3052491,3052491,110,2021
110::3052750,3052750,110,2021
110::3052859,3052859,110,2021
110::3052874,3052874,110,2021
110::3052897,3052897,110,2021
110::3052922,3052922,110,2021
110::3053369,3053369,110,2021
110::3056018,3056018,110,2021
110::3057315,3057315,110,2021
110::3057373,3057373,110,2021
110::3060180,3060180,110,2021
110::3060545,3060545,110,2021
110::3060882,3060882,110,2021
110::3060956,3060956,110,2021
110::3062144,3062144,110,2021
110::3064963,3064963,110,2021
110::3065257,3065257,110,2021
110::3065887,3065887,110,2021
110::3066524,3066524,110,2021
110::3066983,3066983,110,2021
110::3067335,3067335,110,2021
110::4048705,4048705,110,2021
110::4048716,4048716,110,2021
110::4050012,4050012,110,2021
110::4051251,4051251,110,2021
110::4059612,4059612,110,2021
110::4060063,4060063,110,2021
110::4060716,4060716,110,2021
110::4061495,4061495,110,2021
110::4062020,4062020,110,2021
110::4062231,4062231,110,2021
110::4064974,4064974,110,2021
110::4065127,4065127,110,2021
110::4065259,4065259,110,2021
110::4065265,4065265,110,2021
110::4065271,4065271,110,2021
110::4065938,4065938,110,2021
110::4066468,4066468,110,2021
110::4067581,4067581,110,2021
110::4067629,4067629,110,2021
110::5060472,5060472,110,2021
110::5061437,5061437,110,2021
110::5065254,5065254,110,2021
110::5065548,5065548,110,2021
110::5065652,5065652,110,2021
110::5066110,5066110,110,2021
110::5066508,5066508,110,2021
110::6060179,6060179,110,2021
110::6060945,6060945,110,2021
110::6061446,6061446,110,2021
110::6066529,6066529,110,2021
110::6067619,6067619,110,2021
110::7060178,7060178,110,2021
110::7060420,7060420,110,2021
110::7060953,7060953,110,2021
110::7061421,7061421,110,2021
110::7062243,7062243,110,2021
110::7065316,7065316,110,2021
110::7065558,7065558,110,2021
110::7065614,7065614,110,2021
110::7066901,7066901,110,2021
110::8060146,8060146,110,2021
110::8060369,8060369,110,2021
110::8060553,8060553,110,2021
110::8060576,8060576,110,2021
110::8061017,8061017,110,2021
110::8063822,8063822,110,2021
110::8066433,8066433,110,2021
110::8067292,8067292,110,2021
110::9060156,9060156,110,2021
110::9060798,9060798,110,2021
110::9061032,9061032,110,2021
110::9061583,9061583,110,2021
110::9063292,9063292,110,2021
110::9065139,9065139,110,2021
110::9065279,9065279,110,2021
110::9066784,9066784,110,2021
110::9067468,9067468,110,2021
110::1070100,1070100,110,2021
110::1070149,1070149,110,2021
110::1070239,1070239,110,2021
110::1070249,1070249,110,2021
110::1070264,1070264,110,2021
110::1070305,1070305,110,2021
110::1070314,1070314,110,2021
110::1070319,1070319,110,2021
110::1070337,1070337,110,2021
110::2070062,2070062,110,2021
110::2070209,2070209,110,2021
110::2070243,2070243,110,2021
110::2070287,2070287,110,2021
110::2070366,2070366,110,2021
110::2070371,2070371,110,2021
110::3070061,3070061,110,2021
110::3070143,3070143,110,2021
110::3070172,3070172,110,2021
110::3070207,3070207,110,2021
110::3070250,3070250,110,2021
110::3070251,3070251,110,2021
110::3070362,3070362,110,2021
110::4070006,4070006,110,2021
110::4070018,4070018,110,2021
110::4070083,4070083,110,2021
110::4070122,4070122,110,2021
110::4070175,4070175,110,2021
110::4070242,4070242,110,2021
110::4070272,4070272,110,2021
110::4070278,4070278,110,2021
110::4070352,4070352,110,2021
110::1072080,1072080,110,2021
110::1072081,1072081,110,2021
110::1072088,1072088,110,2021
110::1072101,1072101,110,2021
110::1072126,1072126,110,2021
110::1072135,1072135,110,2021
110::1072138,1072138,110,2021
110::1072155,1072155,110,2021
110::1072173,1072173,110,2021
110::1072182,1072182,110,2021
110::1072184,1072184,110,2021
110::1072199,1072199,110,2021
110::1072211,1072211,110,2021
110::1074307,1074307,110,2021
110::1074330,1074330,110,2021
110::1074388,1074388,110,2021
110::1074407,1074407,110,2021
110::1074473,1074473,110,2021
110::1075708,1075708,110,2021
110::1076062,1076062,110,2021
110::2072082,2072082,110,2021
110::2072089,2072089,110,2021
110::2072094,2072094,110,2021
110::2072103,2072103,110,2021
110::2072120,2072120,110,2021
110::2072140,2072140,110,2021
110::2072143,2072143,110,2021
110::2072153,2072153,110,2021
110::2072168,2072168,110,2021
110::2072185,2072185,110,2021
110::2072191,2072191,110,2021
110::2072198,2072198,110,2021
110::2074409,2074409,110,2021
110::2074427,2074427,110,2021
110::2074591,2074591,110,2021
110::2074630,2074630,110,2021
110::2075043,2075043,110,2021
110::2075709,2075709,110,2021
110::2076029,2076029,110,2021
110::2077009,2077009,110,2021
110::3072079,3072079,110,2021
110::3072099,3072099,110,2021
110::3072124,3072124,110,2021
110::3072164,3072164,110,2021
110::3072188,3072188,110,2021
110::3076269,3076269,110,2021
110::4074435,4074435,110,2021
110::4074631,4074631,110,2021
110::4075935,4075935,110,2021
110::4076204,4076204,110,2021
110::4076508,4076508,110,2021
110::5074452,5074452,110,2021
110::5075981,5075981,110,2021
110::6074256,6074256,110,2021
110::6074674,6074674,110,2021
110::7074765,7074765,110,2021
110::8074615,8074615,110,2021
110::9074588,9074588,110,2021
110::9074608,9074608,110,2021
110::9074623,9074623,110,2021
110::9075821,9075821,110,2021
110::1077556,1077556,110,2021
110::1077663,1077663,110,2021
110::1078398,1078398,110,2021
110::1078525,1078525,110,2021
110::1078564,1078564,110,2021
110::1078636,1078636,110,2021
110::1078892,1078892,110,2021
110::1079011,1079011,110,2021
110::1079237,1079237,110,2021
110::1079622,1079622,110,2021
110::1079902,1079902,110,2021
110::1079992,1079992,110,2021
110::1080031,1080031,110,2021
110::1080552,1080552,110,2021
110::1080836,1080836,110,2021
110::1080956,1080956,110,2021
110::1080963,1080963,110,2021
110::1080970,1080970,110,2021
110::1081191,1081191,110,2021
110::1081433,1081433,110,2021
110::1081516,1081516,110,2021
110::1081598,1081598,110,2021
110::1081702,1081702,110,2021
110::1081727,1081727,110,2021
110::1081818,1081818,110,2021
110::1081865,1081865,110,2021
110::1081867,1081867,110,2021
110::1082224,1082224,110,2021
110::1082233,1082233,110,2021
110::1082277,1082277,110,2021
110::1082315,1082315,110,2021
110::1082438,1082438,110,2021
110::1084776,1084776,110,2021
110::1084863,1084863,110,2021
110::1084883,1084883,110,2021
110::1084918,1084918,110,2021
110::1084971,1084971,110,2021
110::1084994,1084994,110,2021
110::1085045,1085045,110,2021
110::1085066,1085066,110,2021
110::1085077,1085077,110,2021
110::1085093,1085093,110,2021
110::1085102,1085102,110,2021
110::1085117,1085117,110,2021
110::1085130,1085130,110,2021
110::1085144,1085144,110,2021
110::1085161,1085161,110,2021
110::1085183,1085183,110,2021
110::1085218,1085218,110,2021
110::1085225,1085225,110,2021
110::1085234,1085234,110,2021
110::1085279,1085279,110,2021
110::1085380,1085380,110,2021
110::1085382,1085382,110,2021
110::1085386,1085386,110,2021
110::1085434,1085434,110,2021
110::1087638,1087638,110,2021
110::1087644,1087644,110,2021
110::1087646,1087646,110,2021
110::1087672,1087672,110,2021
110::1087675,1087675,110,2021
110::1087676,1087676,110,2021
110::1087678,1087678,110,2021
110::1087681,1087681,110,2021
110::1087682,1087682,110,2021
110::1087685,1087685,110,2021
110::1087687,1087687,110,2021
110::1087688,1087688,110,2021
110::1087699,1087699,110,2021
110::1087704,1087704,110,2021
110::1087711,1087711,110,2021
110::1087712,1087712,110,2021
110::1087721,1087721,110,2021
110::1087723,1087723,110,2021
110::1087724,1087724,110,2021
110::1087729,1087729,110,2021
110::1087735,1087735,110,2021
110::1087740,1087740,110,2021
110::1087752,1087752,110,2021
110::1087754,1087754,110,2021
110::1087757,1087757,110,2021
110::1087758,1087758,110,2021
110::1088481,1088481,110,2021
110::1088511,1088511,110,2021
110::1088556,1088556,110,2021
110::1088682,1088682,110,2021
110::1088848,1088848,110,2021
110::1089253,1089253,110,2021
110::1089370,1089370,110,2021
110::1089455,1089455,110,2021
110::1089480,1089480,110,2021
110::1090272,1090272,110,2021
110::1090906,1090906,110,2021
110::1091115,1091115,110,2021
110::1093849,1093849,110,2021
110::1094302,1094302,110,2021
110::1095180,1095180,110,2021
110::1095522,1095522,110,2021
110::1097125,1097125,110,2021
110::1097133,1097133,110,2021
110::1097172,1097172,110,2021
110::1097265,1097265,110,2021
110::1097266,1097266,110,2021
110::1097312,1097312,110,2021
110::1098618,1098618,110,2021
110::1098619,1098619,110,2021
110::1098879,1098879,110,2021
110::1099149,1099149,110,2021
110::1100197,1100197,110,2021
110::1100257,1100257,110,2021
110::1100347,1100347,110,2021
110::1100698,1100698,110,2021
110::1100966,1100966,110,2021
110::1101469,1101469,110,2021
110::1101522,1101522,110,2021
110::1101675,1101675,110,2021
110::1101816,1101816,110,2021
110::1101891,1101891,110,2021
110::1101917,1101917,110,2021
110::1102402,1102402,110,2021
110::1102878,1102878,110,2021
110::1102890,1102890,110,2021
110::1102931,1102931,110,2021
110::1103172,1103172,110,2021
110::1103403,1103403,110,2021
110::1103614,1103614,110,2021
110::1103743,1103743,110,2021
110::1104395,1104395,110,2021
110::1105170,1105170,110,2021
110::1105365,1105365,110,2021
110::1105876,1105876,110,2021
110::1105960,1105960,110,2021
110::1106039,1106039,110,2021
110::1106082,1106082,110,2021
110::1106525,1106525,110,2021
110::1106615,1106615,110,2021
110::1106769,1106769,110,2021
110::1106770,1106770,110,2021
110::1107193,1107193,110,2021
110::1108036,1108036,110,2021
110::1108103,1108103,110,2021
110::1108134,1108134,110,2021
110::1108331,1108331,110,2021
110::1108493,1108493,110,2021
110::1108852,1108852,110,2021
110::1109187,1109187,110,2021
110::1109218,1109218,110,2021
110::1110182,1110182,110,2021
110::1110279,1110279,110,2021
110::1110410,1110410,110,2021
110::1110450,1110450,110,2021
110::1110481,1110481,110,2021
110::1110484,1110484,110,2021
110::1110576,1110576,110,2021
110::1110727,1110727,110,2021
110::1110806,1110806,110,2021
110::1110808,1110808,110,2021
110::1111024,1111024,110,2021
110::1111198,1111198,110,2021
110::1111260,1111260,110,2021
110::1111397,1111397,110,2021
110::1111401,1111401,110,2021
110::1111793,1111793,110,2021
110::1111943,1111943,110,2021
110::1111962,1111962,110,2021
110::1113254,1113254,110,2021
110::1113671,1113671,110,2021
110::1113859,1113859,110,2021
110::1114020,1114020,110,2021
110::1114050,1114050,110,2021
110::1114159,1114159,110,2021
110::1114237,1114237,110,2021
110::1114694,1114694,110,2021
110::1114788,1114788,110,2021
110::1115086,1115086,110,2021
110::1116058,1116058,110,2021
110::1116451,1116451,110,2021
110::1116468,1116468,110,2021
110::1116474,1116474,110,2021
110::1116689,1116689,110,2021
110::1117003,1117003,110,2021
110::1117013,1117013,110,2021
110::1117220,1117220,110,2021
110::1117608,1117608,110,2021
110::1118283,1118283,110,2021
110::1118371,1118371,110,2021
110::1118423,1118423,110,2021
110::1118514,1118514,110,2021
110::1118686,1118686,110,2021
110::1118897,1118897,110,2021
110::1118918,1118918,110,2021
110::1119275,1119275,110,2021
110::1120078,1120078,110,2021
110::1120508,1120508,110,2021
110::1120701,1120701,110,2021
110::1120789,1120789,110,2021
110::1120841,1120841,110,2021
110::1121186,1121186,110,2021
110::1121551,1121551,110,2021
110::1122506,1122506,110,2021
110::1122587,1122587,110,2021
110::1122893,1122893,110,2021
110::1123424,1123424,110,2021
110::1124574,1124574,110,2021
110::1124759,1124759,110,2021
110::1124874,1124874,110,2021
110::1124940,1124940,110,2021
110::1125112,1125112,110,2021
110::1125120,1125120,110,2021
110::1125168,1125168,110,2021
110::1126168,1126168,110,2021
110::1126544,1126544,110,2021
110::1126673,1126673,110,2021
110::1127344,1127344,110,2021
110::1127436,1127436,110,2021
110::2077425,2077425,110,2021
110::2077594,2077594,110,2021
110::2077747,2077747,110,2021
110::2077803,2077803,110,2021
110::2077837,2077837,110,2021
110::2078562,2078562,110,2021
110::2078610,2078610,110,2021
110::2078999,2078999,110,2021
110::2079098,2079098,110,2021
110::2079212,2079212,110,2021
110::2079970,2079970,110,2021
110::2080081,2080081,110,2021
110::2080085,2080085,110,2021
110::2080495,2080495,110,2021
110::2080799,2080799,110,2021
110::2080871,2080871,110,2021
110::2080931,2080931,110,2021
110::2080940,2080940,110,2021
110::2081031,2081031,110,2021
110::2081032,2081032,110,2021
110::2081089,2081089,110,2021
110::2081111,2081111,110,2021
110::2081238,2081238,110,2021
110::2081350,2081350,110,2021
110::2081617,2081617,110,2021
110::2081866,2081866,110,2021
110::2082273,2082273,110,2021
110::2082297,2082297,110,2021
110::2082333,2082333,110,2021
110::2082429,2082429,110,2021
110::2082449,2082449,110,2021
110::2082494,2082494,110,2021
110::2084741,2084741,110,2021
110::2084794,2084794,110,2021
110::2084851,2084851,110,2021
110::2084898,2084898,110,2021
110::2084916,2084916,110,2021
110::2085040,2085040,110,2021
110::2085259,2085259,110,2021
110::2085274,2085274,110,2021
110::2085341,2085341,110,2021
110::2085346,2085346,110,2021
110::2085365,2085365,110,2021
110::2085432,2085432,110,2021
110::2087643,2087643,110,2021
110::2087645,2087645,110,2021
110::2087684,2087684,110,2021
110::2087695,2087695,110,2021
110::2087696,2087696,110,2021
110::2087709,2087709,110,2021
110::2087715,2087715,110,2021
110::2087737,2087737,110,2021
110::2087750,2087750,110,2021
110::2088821,2088821,110,2021
110::2089362,2089362,110,2021
110::2089624,2089624,110,2021
110::2089970,2089970,110,2021
110::2090057,2090057,110,2021
110::2090284,2090284,110,2021
110::2090807,2090807,110,2021
110::2090958,2090958,110,2021
110::2091034,2091034,110,2021
110::2091114,2091114,110,2021
110::2091500,2091500,110,2021
110::2091910,2091910,110,2021
110::2092037,2092037,110,2021
110::2092386,2092386,110,2021
110::2093384,2093384,110,2021
110::2094543,2094543,110,2021
110::2095162,2095162,110,2021
110::2095650,2095650,110,2021
110::2097492,2097492,110,2021
110::2097580,2097580,110,2021
110::2097584,2097584,110,2021
110::2097792,2097792,110,2021
110::2097879,2097879,110,2021
110::2097947,2097947,110,2021
110::2099080,2099080,110,2021
110::2100124,2100124,110,2021
110::2100496,2100496,110,2021
110::2100718,2100718,110,2021
110::2100736,2100736,110,2021
110::2101145,2101145,110,2021
110::2101513,2101513,110,2021
110::2101658,2101658,110,2021
110::2101782,2101782,110,2021
110::2101850,2101850,110,2021
110::2101936,2101936,110,2021
110::2102943,2102943,110,2021
110::2103092,2103092,110,2021
110::2103472,2103472,110,2021
110::2103629,2103629,110,2021
110::2103745,2103745,110,2021
110::2104443,2104443,110,2021
110::2104957,2104957,110,2021
110::2106051,2106051,110,2021
110::2106061,2106061,110,2021
110::2107016,2107016,110,2021
110::2107432,2107432,110,2021
110::2107999,2107999,110,2021
110::2108024,2108024,110,2021
110::2108235,2108235,110,2021
110::2108623,2108623,110,2021
110::2108841,2108841,110,2021
110::2109427,2109427,110,2021
110::2110355,2110355,110,2021
110::2110394,2110394,110,2021
110::2110644,2110644,110,2021
110::2110834,2110834,110,2021
110::2111142,2111142,110,2021
110::2111768,2111768,110,2021
110::2112233,2112233,110,2021
110::2113159,2113159,110,2021
110::2113232,2113232,110,2021
110::2113359,2113359,110,2021
110::2113566,2113566,110,2021
110::2114279,2114279,110,2021
110::2116400,2116400,110,2021
110::2116787,2116787,110,2021
110::2118332,2118332,110,2021
110::2118370,2118370,110,2021
110::2118543,2118543,110,2021
110::2118634,2118634,110,2021
110::2118773,2118773,110,2021
110::2118823,2118823,110,2021
110::2118959,2118959,110,2021
110::2119040,2119040,110,2021
110::2119183,2119183,110,2021
110::2119285,2119285,110,2021
110::2120128,2120128,110,2021
110::2120431,2120431,110,2021
110::2120512,2120512,110,2021
110::2120696,2120696,110,2021
110::2120808,2120808,110,2021
110::2120935,2120935,110,2021
110::2120944,2120944,110,2021
110::2120965,2120965,110,2021
110::2121629,2121629,110,2021
110::2121957,2121957,110,2021
110::2121971,2121971,110,2021
110::2122486,2122486,110,2021
110::2122907,2122907,110,2021
110::2122923,2122923,110,2021
110::2122937,2122937,110,2021
110::2122950,2122950,110,2021
110::2123133,2123133,110,2021
110::2123237,2123237,110,2021
110::2123303,2123303,110,2021
110::2124528,2124528,110,2021
110::2124847,2124847,110,2021
110::2124862,2124862,110,2021
110::2125171,2125171,110,2021
110::2125180,2125180,110,2021
110::2125441,2125441,110,2021
110::2125955,2125955,110,2021
110::2126496,2126496,110,2021
110::2126841,2126841,110,2021
110::2126996,2126996,110,2021
110::2127099,2127099,110,2021
110::2127310,2127310,110,2021
110::2127720,2127720,110,2021
110::3078652,3078652,110,2021
110::3078690,3078690,110,2021
110::3078847,3078847,110,2021
110::3080249,3080249,110,2021
110::3088502,3088502,110,2021
110::3088970,3088970,110,2021
110::3088975,3088975,110,2021
110::3089531,3089531,110,2021
110::3089547,3089547,110,2021
110::3089694,3089694,110,2021
110::3089864,3089864,110,2021
110::3090855,3090855,110,2021
110::3091019,3091019,110,2021
110::3091226,3091226,110,2021
110::3091385,3091385,110,2021
110::3091432,3091432,110,2021
110::3091749,3091749,110,2021
110::3091901,3091901,110,2021
110::3092164,3092164,110,2021
110::3093776,3093776,110,2021
110::3093840,3093840,110,2021
110::3094078,3094078,110,2021
110::3094091,3094091,110,2021
110::3094133,3094133,110,2021
110::3094452,3094452,110,2021
110::3097596,3097596,110,2021
110::3098284,3098284,110,2021
110::3098685,3098685,110,2021
110::3098946,3098946,110,2021
110::3099235,3099235,110,2021
110::3103504,3103504,110,2021
110::3106157,3106157,110,2021
110::3107897,3107897,110,2021
110::3107908,3107908,110,2021
110::3110530,3110530,110,2021
110::3110900,3110900,110,2021
110::3120578,3120578,110,2021
110::3120799,3120799,110,2021
110::3126499,3126499,110,2021
110::3126549,3126549,110,2021
110::3126854,3126854,110,2021
110::3126914,3126914,110,2021
110::3127384,3127384,110,2021
110::4077734,4077734,110,2021
110::4079376,4079376,110,2021
110::4080544,4080544,110,2021
110::4088697,4088697,110,2021
110::4088723,4088723,110,2021
110::4088725,4088725,110,2021
110::4088736,4088736,110,2021
110::4089363,4089363,110,2021
110::4089382,4089382,110,2021
110::4089393,4089393,110,2021
110::4090212,4090212,110,2021
110::4090870,4090870,110,2021
110::4091024,4091024,110,2021
110::4091099,4091099,110,2021
110::4091198,4091198,110,2021
110::4091381,4091381,110,2021
110::4091390,4091390,110,2021
110::4091618,4091618,110,2021
110::4092084,4092084,110,2021
110::4094028,4094028,110,2021
110::4094447,4094447,110,2021
110::4094523,4094523,110,2021
110::4095491,4095491,110,2021
110::4095537,4095537,110,2021
110::4096860,4096860,110,2021
110::4097215,4097215,110,2021
110::4097226,4097226,110,2021
110::4097268,4097268,110,2021
110::4097432,4097432,110,2021
110::4097558,4097558,110,2021
110::4097581,4097581,110,2021
110::4098687,4098687,110,2021
110::4099092,4099092,110,2021
110::4123113,4123113,110,2021
110::4124795,4124795,110,2021
110::4124981,4124981,110,2021
110::4125092,4125092,110,2021
110::4125538,4125538,110,2021
110::4125596,4125596,110,2021
110::4125980,4125980,110,2021
110::4126961,4126961,110,2021
110::4128025,4128025,110,2021
110::5125130,5125130,110,2021
110::5126361,5126361,110,2021
110::5126573,5126573,110,2021
110::5126705,5126705,110,2021
110::5127024,5127024,110,2021
110::6124813,6124813,110,2021
110::6126842,6126842,110,2021
110::6127180,6127180,110,2021
110::6127263,6127263,110,2021
110::6127351,6127351,110,2021
110::6127601,6127601,110,2021
110::6127944,6127944,110,2021
110::7090262,7090262,110,2021
110::8089777,8089777,110,2021
110::1128533,1128533,110,2021
110::1129678,1129678,110,2021
110::1130324,1130324,110,2021
110::1130789,1130789,110,2021
110::1130877,1130877,110,2021
110::1131348,1131348,110,2021
110::1131439,1131439,110,2021
110::1131455,1131455,110,2021
110::1131483,1131483,110,2021
110::1131792,1131792,110,2021
110::1131800,1131800,110,2021
110::1132527,1132527,110,2021
110::1132670,1132670,110,2021
110::1132723,1132723,110,2021
110::1132778,1132778,110,2021
110::1132837,1132837,110,2021
110::1133055,1133055,110,2021
110::1133140,1133140,110,2021
110::1133147,1133147,110,2021
110::1133580,1133580,110,2021
110::1133872,1133872,110,2021
110::1134386,1134386,110,2021
110::1134552,1134552,110,2021
110::1135042,1135042,110,2021
110::1135523,1135523,110,2021
110::1135666,1135666,110,2021
110::1135923,1135923,110,2021
110::1137714,1137714,110,2021
110::1137762,1137762,110,2021
110::1138173,1138173,110,2021
110::1138247,1138247,110,2021
110::1138406,1138406,110,2021
110::1138466,1138466,110,2021
110::1138688,1138688,110,2021
110::1138705,1138705,110,2021
