year,source_pdf,question_id,question_text,option_code,option_text,extraction_note
103,ques103.pdf,N3,請問您今年幾歲？,3,25~29 歲,
103,ques103.pdf,N3,請問您今年幾歲？,4,30~34 歲,
103,ques103.pdf,N3,請問您今年幾歲？,5,35~39 歲,
103,ques103.pdf,N3,請問您今年幾歲？,6,40~44 歲,
103,ques103.pdf,N3,請問您今年幾歲？,7,45~49 歲,
103,ques103.pdf,N3,請問您今年幾歲？,8,50~54 歲,
103,ques103.pdf,N3,請問您今年幾歲？,9,55~59 歲,
103,ques103.pdf,N3,請問您今年幾歲？,10,60~64 歲,
103,ques103.pdf,N3,請問您今年幾歲？,11,65 歲以上,
103,ques103.pdf,N4,請問您的教育程度？,1,不識字,
103,ques103.pdf,N4,請問您的教育程度？,2,自修,
103,ques103.pdf,N4,請問您的教育程度？,3,國小,
103,ques103.pdf,N4,請問您的教育程度？,4,國(初)中,
103,ques103.pdf,N4,請問您的教育程度？,5,高中,
103,ques103.pdf,N4,請問您的教育程度？,6,高職(含五專前三年),
103,ques103.pdf,N4,請問您的教育程度？,7,專科,repaired_103_n4_visual_column_omission
103,ques103.pdf,N4,請問您的教育程度？,8,大學,repaired_103_n4_visual_column_omission
103,ques103.pdf,N4,請問您的教育程度？,9,研究所及以上,
103,ques103.pdf,N5,請問您們家是不是符合地方政府列冊登記有案的中低收入戶？,1,是中低收入戶,
103,ques103.pdf,N5,請問您們家是不是符合地方政府列冊登記有案的中低收入戶？,2,不是中低收入戶 ※您的資料僅供原住民族委員會探討經濟狀況使用不做他途※ 附1-10,
