sample_definition,Survey Year,City,County,Sample N
indigenous_analysis_sample,2017,彰化縣,和美鎮,12
indigenous_analysis_sample,2017,彰化縣,員林鎮,4
indigenous_analysis_sample,2017,彰化縣,埔心鄉,9
indigenous_analysis_sample,2017,彰化縣,彰化市,12
indigenous_analysis_sample,2017,新北市,三峽區,19
indigenous_analysis_sample,2017,新北市,三重區,16
indigenous_analysis_sample,2017,新北市,中和區,29
indigenous_analysis_sample,2017,新北市,五股區,20
indigenous_analysis_sample,2017,新北市,八里區,2
indigenous_analysis_sample,2017,新北市,土城區,37
indigenous_analysis_sample,2017,新北市,新店區,45
indigenous_analysis_sample,2017,新北市,新莊區,33
indigenous_analysis_sample,2017,新北市,板橋區,31
indigenous_analysis_sample,2017,新北市,樹林區,50
indigenous_analysis_sample,2017,新北市,永和區,10
indigenous_analysis_sample,2017,新北市,汐止區,41
indigenous_analysis_sample,2017,新北市,烏來區,18
indigenous_analysis_sample,2017,新北市,瑞芳區,19
indigenous_analysis_sample,2017,新北市,蘆洲區,29
indigenous_analysis_sample,2017,新竹市,北區,22
indigenous_analysis_sample,2017,新竹市,東區,16
indigenous_analysis_sample,2017,新竹縣,五峰鄉,39
indigenous_analysis_sample,2017,新竹縣,尖石鄉,52
indigenous_analysis_sample,2017,新竹縣,湖口鄉,16
indigenous_analysis_sample,2017,新竹縣,竹北市,3
indigenous_analysis_sample,2017,新竹縣,竹東鎮,37
indigenous_analysis_sample,2017,新竹縣,關西鎮,5
indigenous_analysis_sample,2017,桃園市,中壢區,62
indigenous_analysis_sample,2017,桃園市,八德區,42
indigenous_analysis_sample,2017,桃園市,大園區,61
indigenous_analysis_sample,2017,桃園市,大溪區,11
indigenous_analysis_sample,2017,桃園市,平鎮區,39
indigenous_analysis_sample,2017,桃園市,復興區,65
indigenous_analysis_sample,2017,桃園市,新屋區,37
indigenous_analysis_sample,2017,桃園市,桃園區,45
indigenous_analysis_sample,2017,桃園市,楊梅區,16
indigenous_analysis_sample,2017,桃園市,蘆竹區,33
indigenous_analysis_sample,2017,桃園市,觀音區,40
indigenous_analysis_sample,2017,桃園市,龍潭區,56
indigenous_analysis_sample,2017,桃園市,龜山區,37
indigenous_analysis_sample,2017,澎湖縣,馬公市,25
indigenous_analysis_sample,2017,臺中市,北屯區,28
indigenous_analysis_sample,2017,臺中市,南區,21
indigenous_analysis_sample,2017,臺中市,南屯區,5
indigenous_analysis_sample,2017,臺中市,和平區,37
indigenous_analysis_sample,2017,臺中市,大肚區,33
indigenous_analysis_sample,2017,臺中市,大里區,1
indigenous_analysis_sample,2017,臺中市,大雅區,4
indigenous_analysis_sample,2017,臺中市,太平區,59
indigenous_analysis_sample,2017,臺中市,東區,15
indigenous_analysis_sample,2017,臺中市,清水區,18
indigenous_analysis_sample,2017,臺中市,潭子區,8
indigenous_analysis_sample,2017,臺中市,烏日區,13
indigenous_analysis_sample,2017,臺中市,西屯區,11
indigenous_analysis_sample,2017,臺中市,豐原區,16
indigenous_analysis_sample,2017,臺北市,中山區,2
indigenous_analysis_sample,2017,臺北市,中正區,4
indigenous_analysis_sample,2017,臺北市,內湖區,11
indigenous_analysis_sample,2017,臺北市,北投區,36
indigenous_analysis_sample,2017,臺北市,南港區,37
indigenous_analysis_sample,2017,臺北市,士林區,12
indigenous_analysis_sample,2017,臺北市,大同區,11
indigenous_analysis_sample,2017,臺北市,大安區,1
indigenous_analysis_sample,2017,臺北市,文山區,18
indigenous_analysis_sample,2017,臺北市,松山區,14
indigenous_analysis_sample,2017,臺北市,萬華區,2
indigenous_analysis_sample,2017,臺南市,仁德區,14
indigenous_analysis_sample,2017,臺南市,南區,7
indigenous_analysis_sample,2017,臺南市,官田區,17
indigenous_analysis_sample,2017,臺南市,新化區,6
indigenous_analysis_sample,2017,臺南市,東區,31
indigenous_analysis_sample,2017,臺南市,永康區,33
indigenous_analysis_sample,2017,臺東縣,卑南鄉,69
indigenous_analysis_sample,2017,臺東縣,大武鄉,19
indigenous_analysis_sample,2017,臺東縣,太麻里鄉,48
indigenous_analysis_sample,2017,臺東縣,延平鄉,24
indigenous_analysis_sample,2017,臺東縣,成功鎮,85
indigenous_analysis_sample,2017,臺東縣,東河鄉,25
indigenous_analysis_sample,2017,臺東縣,池上鄉,22
indigenous_analysis_sample,2017,臺東縣,海端鄉,22
indigenous_analysis_sample,2017,臺東縣,綠島鄉,1
indigenous_analysis_sample,2017,臺東縣,臺東市,183
indigenous_analysis_sample,2017,臺東縣,蘭嶼鄉,31
indigenous_analysis_sample,2017,臺東縣,達仁鄉,39
indigenous_analysis_sample,2017,臺東縣,金峰鄉,28
indigenous_analysis_sample,2017,臺東縣,長濱鄉,50
indigenous_analysis_sample,2017,臺東縣,關山鎮,22
indigenous_analysis_sample,2017,臺東縣,鹿野鄉,25
indigenous_analysis_sample,2017,花蓮縣,光復鄉,40
indigenous_analysis_sample,2017,花蓮縣,卓溪鄉,38
indigenous_analysis_sample,2017,花蓮縣,吉安鄉,112
indigenous_analysis_sample,2017,花蓮縣,壽豐鄉,60
indigenous_analysis_sample,2017,花蓮縣,富里鄉,15
indigenous_analysis_sample,2017,花蓮縣,新城鄉,54
indigenous_analysis_sample,2017,花蓮縣,玉里鎮,55
indigenous_analysis_sample,2017,花蓮縣,瑞穗鄉,72
indigenous_analysis_sample,2017,花蓮縣,秀林鄉,96
indigenous_analysis_sample,2017,花蓮縣,花蓮市,98
indigenous_analysis_sample,2017,花蓮縣,萬榮鄉,49
indigenous_analysis_sample,2017,花蓮縣,豐濱鄉,22
indigenous_analysis_sample,2017,花蓮縣,鳳林鎮,21
indigenous_analysis_sample,2017,苗栗縣,南庄鄉,21
indigenous_analysis_sample,2017,苗栗縣,泰安鄉,39
indigenous_analysis_sample,2017,苗栗縣,獅潭鄉,2
indigenous_analysis_sample,2017,苗栗縣,苗栗市,20
indigenous_analysis_sample,2017,苗栗縣,頭份鎮,22
indigenous_analysis_sample,2017,雲林縣,北港鎮,1
indigenous_analysis_sample,2017,雲林縣,崙背鄉,1
indigenous_analysis_sample,2017,雲林縣,斗六市,11
indigenous_analysis_sample,2017,雲林縣,斗南鎮,9
indigenous_analysis_sample,2017,高雄市,三民區,16
indigenous_analysis_sample,2017,高雄市,仁武區,10
indigenous_analysis_sample,2017,高雄市,六龜區,1
indigenous_analysis_sample,2017,高雄市,前鎮區,3
indigenous_analysis_sample,2017,高雄市,大寮區,11
indigenous_analysis_sample,2017,高雄市,小港區,51
indigenous_analysis_sample,2017,高雄市,左營區,32
indigenous_analysis_sample,2017,高雄市,桃源區,25
indigenous_analysis_sample,2017,高雄市,梓官區,12
indigenous_analysis_sample,2017,高雄市,橋頭區,1
indigenous_analysis_sample,2017,高雄市,苓雅區,5
indigenous_analysis_sample,2017,高雄市,茂林區,13
indigenous_analysis_sample,2017,高雄市,那瑪夏區,17
indigenous_analysis_sample,2017,高雄市,鳥松區,5
indigenous_analysis_sample,2017,高雄市,鳳山區,44
indigenous_analysis_sample,2017,高雄市,鼓山區,9
indigenous_analysis_sample,2021,中部地區,未知地區,580
indigenous_analysis_sample,2021,北部地區,未知地區,1517
indigenous_analysis_sample,2021,南部地區,未知地區,857
indigenous_analysis_sample,2021,東部及離島地區,未知地區,1438
