ID,DATA_Y
2168235,2021
2169032,2021
2169456,2021
2169464,2021
2169886,2021
2169920,2021
2170710,2021
2170839,2021
2170855,2021
2171412,2021
2171448,2021
2172302,2021
2172342,2021
2172430,2021
2172944,2021
2172994,2021
2175209,2021
2176439,2021
2176865,2021
2176988,2021
2177284,2021
2178438,2021
2178799,2021
2180209,2021
2180258,2021
2180331,2021
2180425,2021
2180504,2021
2180508,2021
2180907,2021
2181929,2021
2182046,2021
2182784,2021
2183538,2021
2183809,2021
2183904,2021
2184136,2021
2184409,2021
2184441,2021
2184570,2021
2185468,2021
2186112,2021
2186353,2021
2186428,2021
2186472,2021
2186655,2021
2186865,2021
2187243,2021
2187372,2021
2187806,2021
2188727,2021
2189065,2021
2189385,2021
2189424,2021
2189429,2021
2189712,2021
2190941,2021
2190990,2021
2191444,2021
2191493,2021
2192528,2021
2192722,2021
2192879,2021
2193008,2021
2193044,2021
2193057,2021
2193538,2021
2193735,2021
2194195,2021
2194764,2021
3128735,2021
3129796,2021
3130631,2021
3130634,2021
3131067,2021
3131077,2021
3131689,2021
3131954,2021
3132250,2021
3132379,2021
3132446,2021
3134507,2021
3136123,2021
3136327,2021
3138430,2021
3138884,2021
3139036,2021
3139354,2021
3140254,2021
3140415,2021
3140440,2021
3140635,2021
3140714,2021
3140982,2021
3142787,2021
3143148,2021
3146745,2021
3150160,2021
3150924,2021
3151054,2021
3151644,2021
3152240,2021
3153119,2021
3153245,2021
3153333,2021
3153334,2021
3153410,2021
3154703,2021
3156148,2021
3156681,2021
3157774,2021
3157998,2021
3158260,2021
3158311,2021
3158575,2021
3158586,2021
3160249,2021
3160346,2021
3160891,2021
3161030,2021
3161674,2021
3161708,2021
3161743,2021
3161881,2021
3162327,2021
3162394,2021
3162701,2021
3163115,2021
3163145,2021
3163208,2021
3163675,2021
3164116,2021
3164686,2021
3164887,2021
3164933,2021
3164949,2021
3166093,2021
3166644,2021
3167086,2021
3167105,2021
3167148,2021
3167632,2021
3167764,2021
3168299,2021
3168978,2021
3169974,2021
3169999,2021
3171868,2021
3172750,2021
3172952,2021
3172974,2021
3173343,2021
3173405,2021
3173495,2021
3175772,2021
3176476,2021
3176854,2021
3176862,2021
3177578,2021
3178393,2021
3179712,2021
3179899,2021
3180205,2021
3180960,2021
3180967,2021
3181879,2021
3182334,2021
3182579,2021
3183344,2021
3183413,2021
3183488,2021
3183773,2021
3183775,2021
3183800,2021
3183842,2021
3183982,2021
3184871,2021
3184928,2021
3185414,2021
3186327,2021
3186406,2021
3187734,2021
3187752,2021
3187793,2021
3187987,2021
3187999,2021
3188083,2021
3188245,2021
3189376,2021
3189394,2021
3189478,2021
3190871,2021
3191065,2021
3191201,2021
3191246,2021
3191421,2021
3192287,2021
3192543,2021
3192587,2021
3192698,2021
3192817,2021
3194277,2021
3194454,2021
3194737,2021
3195684,2021
4128935,2021
4129313,2021
4129652,2021
4129656,2021
4129734,2021
4129795,2021
4130749,2021
4131184,2021
4131691,2021
4132651,2021
4132988,2021
4137167,2021
4137357,2021
4137908,2021
4138155,2021
4138255,2021
4138432,2021
4138584,2021
4139450,2021
4139506,2021
4139841,2021
4140160,2021
4140179,2021
4140789,2021
4141162,2021
4141841,2021
4141917,2021
4142941,2021
4145193,2021
4145213,2021
4147661,2021
4147905,2021
4149432,2021
4150999,2021
4151036,2021
4151122,2021
4151131,2021
4151228,2021
4153683,2021
4153985,2021
4155448,2021
4155520,2021
4155528,2021
4155600,2021
4155672,2021
4155865,2021
4156952,2021
4158053,2021
4158579,2021
4159565,2021
4161595,2021
4161913,2021
4162549,2021
4162559,2021
4162650,2021
4162798,2021
4162882,2021
4163627,2021
4163632,2021
4163713,2021
4163715,2021
4163923,2021
4165021,2021
4165125,2021
4165135,2021
4166578,2021
4166599,2021
4166636,2021
4166682,2021
4167653,2021
4168898,2021
4169394,2021
4169590,2021
4170950,2021
4171325,2021
4171778,2021
4172872,2021
4172954,2021
4173565,2021
4173896,2021
4174573,2021
4174753,2021
4175102,2021
4175158,2021
4175184,2021
4175553,2021
4176942,2021
4177417,2021
4177561,2021
4178450,2021
4178508,2021
4180269,2021
4181386,2021
4182408,2021
4182447,2021
4182564,2021
4183168,2021
4183748,2021
4184008,2021
4184072,2021
4184264,2021
4184312,2021
4185121,2021
4189475,2021
4190828,2021
4190833,2021
4191098,2021
4191234,2021
4191260,2021
4192741,2021
4192894,2021
4193099,2021
4193114,2021
4194272,2021
4194982,2021
5128466,2021
5128597,2021
5131309,2021
5131807,2021
5134274,2021
5136055,2021
5138095,2021
5138820,2021
5143233,2021
5145868,2021
5177109,2021
5178536,2021
6130777,2021
6131462,2021
6134931,2021
6137879,2021
6138052,2021
6138918,2021
6139129,2021
6139901,2021
6142493,2021
6145786,2021
6160785,2021
7160674,2021
7160703,2021
7174794,2021
7175064,2021
7176982,2021
7178290,2021
7178552,2021
7179598,2021
8172955,2021
8173754,2021
8178433,2021
8179043,2021
9172715,2021
9175514,2021
9175529,2021
9179301,2021
9179364,2021
10179718,2021
10179752,2021
12179802,2021
1196550,2021
1196669,2021
1196746,2021
1196915,2021
1197356,2021
1197815,2021
1197832,2021
1199773,2021
1199820,2021
1200193,2021
1200223,2021
1200718,2021
1200789,2021
1200827,2021
1200897,2021
1201038,2021
1201056,2021
1201115,2021
1201275,2021
1201359,2021
1201456,2021
1201471,2021
1201752,2021
1201817,2021
1201869,2021
1202495,2021
1202771,2021
1203672,2021
1203894,2021
1204060,2021
1204331,2021
1204817,2021
1205089,2021
1205124,2021
1205370,2021
1205513,2021
1206659,2021
1207910,2021
1207976,2021
1208896,2021
1210224,2021
1211340,2021
1211583,2021
1211794,2021
1212100,2021
1212159,2021
1212307,2021
1213251,2021
1213418,2021
1213423,2021
1214140,2021
1214169,2021
1214304,2021
1214422,2021
1215027,2021
1215087,2021
1215094,2021
1215258,2021
1215297,2021
1215630,2021
1215835,2021
1216142,2021
1216371,2021
1216496,2021
1217117,2021
1217745,2021
1218389,2021
1218637,2021
1219077,2021
1219269,2021
1219357,2021
1220021,2021
1220325,2021
1220660,2021
1220744,2021
1220761,2021
1221038,2021
1221142,2021
1221394,2021
1222258,2021
1222407,2021
1222567,2021
1225454,2021
1225627,2021
1225634,2021
1225639,2021
1225794,2021
1226020,2021
1226038,2021
1226198,2021
1226782,2021
1226791,2021
1226793,2021
1226820,2021
1226826,2021
1227012,2021
1227166,2021
1227275,2021
1227351,2021
1228508,2021
1230180,2021
1232184,2021
1233272,2021
1233356,2021
1234119,2021
1234817,2021
1235109,2021
1235176,2021
1235291,2021
1235299,2021
1236049,2021
1236436,2021
1236797,2021
1237718,2021
1237749,2021
1237750,2021
1238181,2021
1238351,2021
1238378,2021
1238383,2021
1238450,2021
1238728,2021
1238845,2021
1239334,2021
1239644,2021
1239732,2021
1240339,2021
1240885,2021
1240958,2021
1241237,2021
1241688,2021
1241888,2021
1242216,2021
1243052,2021
1243715,2021
1244037,2021
1245156,2021
1245348,2021
1245521,2021
1245596,2021
1245907,2021
1245933,2021
1247173,2021
1247299,2021
1247849,2021
1248050,2021
1248184,2021
1249216,2021
1249292,2021
1249747,2021
1250760,2021
1250891,2021
1250927,2021
1250968,2021
1250996,2021
1251024,2021
1251066,2021
1251344,2021
1251353,2021
1251435,2021
1251648,2021
1251670,2021
1251759,2021
1252188,2021
1252194,2021
1252278,2021
1252934,2021
1253085,2021
1253312,2021
1253343,2021
1253603,2021
1253690,2021
1253700,2021
1253830,2021
1253985,2021
1254200,2021
1254263,2021
1254544,2021
1254562,2021
1254618,2021
1254648,2021
1254752,2021
1255071,2021
1255117,2021
1255233,2021
1256004,2021
1256023,2021
1256242,2021
1256954,2021
1258685,2021
1258882,2021
1258967,2021
1259494,2021
1259869,2021
1260127,2021
1260143,2021
1260176,2021
1260553,2021
1260854,2021
1261406,2021
1261615,2021
1262116,2021
1262922,2021
1264131,2021
1264270,2021
1264460,2021
1264463,2021
1264846,2021
1264947,2021
1265009,2021
1265640,2021
1266058,2021
1266286,2021
1267646,2021
1268290,2021
1268397,2021
1268948,2021
1269138,2021
1269998,2021
1270058,2021
1270464,2021
1270518,2021
1270556,2021
1270561,2021
1270603,2021
1270611,2021
1270622,2021
1271797,2021
1272692,2021
1272760,2021
2196685,2021
2196795,2021
2196857,2021
2197020,2021
2197258,2021
2197357,2021
2197907,2021
2198355,2021
2198424,2021
2198854,2021
2199924,2021
2199999,2021
2200002,2021
2200003,2021
2200228,2021
2200522,2021
2200587,2021
2200638,2021
2200814,2021
2200842,2021
2201080,2021
2201398,2021
2201568,2021
2201934,2021
2202097,2021
2203013,2021
2204028,2021
2204481,2021
2205046,2021
2205206,2021
2205248,2021
2205721,2021
2205815,2021
2205933,2021
2206567,2021
2207864,2021
2207872,2021
2207873,2021
2207909,2021
2208285,2021
2208314,2021
2208486,2021
2208591,2021
2208817,2021
2209272,2021
2209408,2021
2210139,2021
2210826,2021
2210846,2021
2211097,2021
2211669,2021
2212419,2021
2213432,2021
2214045,2021
2214455,2021
2214549,2021
2215435,2021
2216405,2021
2216535,2021
2216612,2021
2217278,2021
2218443,2021
2218687,2021
2219095,2021
2219384,2021
2219462,2021
2219654,2021
2220022,2021
2220037,2021
2220502,2021
2220649,2021
2220650,2021
2220697,2021
2220864,2021
2221592,2021
2221674,2021
2221851,2021
2222079,2021
2222913,2021
2224278,2021
2225628,2021
2225775,2021
2226187,2021
2226209,2021
2226316,2021
2226367,2021
2226750,2021
2227067,2021
2227122,2021
2227349,2021
2227412,2021
2227481,2021
2227671,2021
2227803,2021
2228592,2021
2228599,2021
2228726,2021
2229201,2021
2229283,2021
2229345,2021
2229733,2021
2232125,2021
2232503,2021
2232924,2021
2232938,2021
2233153,2021
2233626,2021
2235100,2021
2235361,2021
2235492,2021
2235604,2021
2237561,2021
2237697,2021
2238328,2021
2238510,2021
2238859,2021
2239291,2021
2239358,2021
2239983,2021
2240872,2021
2241008,2021
2241051,2021
2241076,2021
2241106,2021
2241189,2021
2241325,2021
2243043,2021
2243681,2021
2243781,2021
2245450,2021
2245728,2021
2246016,2021
2247823,2021
2247870,2021
2248023,2021
2248193,2021
2248417,2021
2248472,2021
2248989,2021
2249184,2021
2249206,2021
2249693,2021
2249852,2021
2249863,2021
2250335,2021
2250963,2021
2250971,2021
2251091,2021
2251120,2021
2251131,2021
2251278,2021
2251323,2021
2251621,2021
2251622,2021
2251717,2021
2251727,2021
2252191,2021
2252550,2021
2252845,2021
2252865,2021
2253296,2021
2253485,2021
2253582,2021
2254709,2021
2256159,2021
2256896,2021
2258657,2021
2259009,2021
2259204,2021
2259800,2021
2259831,2021
2259949,2021
2260323,2021
2260325,2021
2260722,2021
2261359,2021
2261391,2021
2264961,2021
2265599,2021
2266188,2021
2266567,2021
2267107,2021
2267968,2021
2270074,2021
2270114,2021
2270526,2021
2270624,2021
2270694,2021
2270850,2021
2271175,2021
2271349,2021
2272455,2021
2272457,2021
2272614,2021
2272661,2021
2272820,2021
2272849,2021
2273224,2021
2273785,2021
2274490,2021
3196140,2021
3196859,2021
3197164,2021
3197188,2021
3197336,2021
3197367,2021
3197490,2021
3197670,2021
3198191,2021
3198208,2021
3198243,2021
3198570,2021
3199631,2021
3199854,2021
3199902,2021
3200306,2021
3200451,2021
3201232,2021
3201497,2021
3201993,2021
3202900,2021
3203895,2021
3203900,2021
3204530,2021
3205569,2021
3205957,2021
3206198,2021
3206732,2021
3208015,2021
3208077,2021
3208115,2021
3208193,2021
3208265,2021
3208361,2021
3208404,2021
3208468,2021
3208476,2021
3208717,2021
3208890,2021
3208983,2021
3209159,2021
3210652,2021
3210842,2021
3211812,2021
3211856,2021
3213468,2021
3214504,2021
3214543,2021
3214987,2021
3215160,2021
3216812,2021
3217272,2021
3217288,2021
3217320,2021
3218681,2021
3219337,2021
3220030,2021
3220442,2021
3220850,2021
3220892,2021
3221159,2021
3221214,2021
3222298,2021
3222448,2021
3222816,2021
3223004,2021
3223282,2021
3224610,2021
3224613,2021
3225603,2021
3225611,2021
3225647,2021
3225847,2021
3226005,2021
3226312,2021
3226395,2021
3226404,2021
3226578,2021
3226598,2021
3227115,2021
3227298,2021
3228183,2021
3228268,2021
3229045,2021
3229808,2021
3230006,2021
3230813,2021
3231125,2021
3231423,2021
3232309,2021
3232329,2021
3233379,2021
3233382,2021
3233648,2021
3233727,2021
3233734,2021
3235078,2021
3235234,2021
3236052,2021
3238164,2021
3238279,2021
3238357,2021
3238417,2021
3238502,2021
3238634,2021
3238904,2021
3239416,2021
3239477,2021
3240327,2021
3240763,2021
3241083,2021
3241166,2021
3241315,2021
3241383,2021
3241589,2021
3241940,2021
3243347,2021
3243784,2021
3244237,2021
3244248,2021
3245468,2021
3245544,2021
3245562,2021
3245570,2021
3245571,2021
3245626,2021
3245827,2021
3245856,2021
3247065,2021
3247172,2021
3247247,2021
3248596,2021
3249257,2021
3249265,2021
3249338,2021
3249743,2021
3249789,2021
3250051,2021
3250969,2021
3251080,2021
3252532,2021
3252853,2021
3253041,2021
3253400,2021
3253479,2021
3254123,2021
3254615,2021
3254893,2021
3254897,2021
3254900,2021
3254901,2021
3255380,2021
3255863,2021
3260009,2021
3260292,2021
3260449,2021
3263378,2021
3264571,2021
3264850,2021
3264893,2021
3264900,2021
3265304,2021
3265363,2021
3265530,2021
3265584,2021
3265654,2021
3267657,2021
3267691,2021
3269581,2021
3270277,2021
3272555,2021
3272886,2021
4196026,2021
4196882,2021
4197053,2021
4197446,2021
4199824,2021
4199850,2021
4200114,2021
4200147,2021
4200305,2021
4200395,2021
4200459,2021
4200552,2021
4200969,2021
4201081,2021
4201222,2021
4201617,2021
4202005,2021
4203144,2021
4203762,2021
4204095,2021
4205278,2021
4205747,2021
4206808,2021
4208127,2021
4208358,2021
4208385,2021
4208608,2021
4208718,2021
4209007,2021
4210427,2021
4210788,2021
4210836,2021
4210979,2021
4211135,2021
4211520,2021
4211589,2021
4211849,2021
4212656,2021
4213655,2021
4214431,2021
4215313,2021
4215335,2021
4215381,2021
4215493,2021
4216253,2021
4216785,2021
4217065,2021
4217454,2021
4217575,2021
4217611,2021
4217677,2021
4218659,2021
4218756,2021
4219299,2021
4219397,2021
4219537,2021
4220805,2021
4220841,2021
4220942,2021
4221373,2021
4221627,2021
4222017,2021
4222542,2021
4223413,2021
4223624,2021
4223647,2021
4226339,2021
4226640,2021
4226711,2021
4227216,2021
4227824,2021
4227830,2021
4227890,2021
4227990,2021
4228575,2021
4229271,2021
4230002,2021
4230620,2021
4231175,2021
4231277,2021
4231630,2021
4231638,2021
4232196,2021
4232236,2021
4232500,2021
4233058,2021
4233134,2021
4233981,2021
4234481,2021
4235108,2021
4236216,2021
4237130,2021
4238626,2021
4238746,2021
4238808,2021
4238860,2021
4239341,2021
4240279,2021
4240842,2021
4241465,2021
4241475,2021
4241583,2021
4242423,2021
4243839,2021
4244149,2021
4244560,2021
4245508,2021
4245695,2021
4247912,2021
4248030,2021
4248985,2021
4249174,2021
4249469,2021
4249513,2021
4249751,2021
4250998,2021
4253148,2021
4253434,2021
4253609,2021
4253693,2021
4253843,2021
4254589,2021
4254728,2021
4254917,2021
4256696,2021
4257069,2021
4258638,2021
4258851,2021
4259078,2021
4259580,2021
4259813,2021
4261670,2021
4264765,2021
4265352,2021
4268014,2021
4268081,2021
4268277,2021
4269087,2021
4270010,2021
4270400,2021
5205619,2021
5206057,2021
5206475,2021
5206728,2021
5206751,2021
5232731,2021
5233190,2021
5235430,2021
5238426,2021
5268655,2021
6206544,2021
6206644,2021
6206765,2021
6206783,2021
6207315,2021
6233577,2021
6233590,2021
6235483,2021
6265508,2021
6265624,2021
6266254,2021
6266714,2021
7205698,2021
7205954,2021
7234968,2021
7264762,2021
8199937,2021
8202884,2021
8205801,2021
8206587,2021
8206740,2021
8206881,2021
8234237,2021
8234298,2021
8235302,2021
8235345,2021
8236876,2021
8266007,2021
9196933,2021
9206171,2021
9206429,2021
9206501,2021
9232729,2021
9233488,2021
9234421,2021
9235091,2021
9266194,2021
19244442,2021
1274713,2021
1274816,2021
2274520,2021
2274589,2021
2274708,2021
3274662,2021
3274688,2021
3274746,2021
4274532,2021
4274753,2021
4274756,2021
4274771,2021
4274790,2021
5274553,2021
5274678,2021
5274754,2021
5274793,2021
6274607,2021
6274747,2021
7274528,2021
7274533,2021
7274721,2021
7274744,2021
7274772,2021
7274789,2021
8274691,2021
8274788,2021
8274825,2021
9274651,2021
9274683,2021
1275754,2021
1275975,2021
1276516,2021
1277199,2021
1277482,2021
1277666,2021
1278106,2021
1278309,2021
1278492,2021
1278597,2021
1278617,2021
1278685,2021
1278787,2021
1279485,2021
1279501,2021
1279506,2021
1279640,2021
1279655,2021
1279731,2021
1279754,2021
2275188,2021
2275202,2021
2275449,2021
2275864,2021
2276314,2021
2276323,2021
2276572,2021
2276703,2021
2276754,2021
2277134,2021
2277341,2021
2277611,2021
2277736,2021
2277745,2021
2278499,2021
2278783,2021
2278909,2021
2278943,2021
2279094,2021
2279130,2021
2279237,2021
2279267,2021
2279268,2021
2279444,2021
2279520,2021
2279744,2021
3275868,2021
3276287,2021
3276853,2021
3277092,2021
3277147,2021
3277165,2021
3277282,2021
3277663,2021
3277771,2021
3277843,2021
3277888,2021
3278219,2021
3278286,2021
3278889,2021
3278890,2021
3279137,2021
3279304,2021
3279466,2021
3279499,2021
3279604,2021
3279643,2021
3279645,2021
4275291,2021
4275639,2021
4275750,2021
4275783,2021
4276657,2021
4276708,2021
4276724,2021
4276959,2021
4277287,2021
4278703,2021
4278755,2021
4278806,2021
4279116,2021
4279127,2021
4279685,2021
4279766,2021
1283966,2021
1284040,2021
1284054,2021
1284276,2021
1284296,2021
1284385,2021
1284747,2021
1284751,2021
1284878,2021
1285011,2021
1285088,2021
2283996,2021
2284017,2021
2284124,2021
2284185,2021
2284229,2021
2284429,2021
2284527,2021
2284564,2021
2284619,2021
2284648,2021
2284800,2021
2284832,2021
2285077,2021
3284085,2021
3284176,2021
3284238,2021
3284689,2021
3284719,2021
3285057,2021
3285067,2021
4283905,2021
4283971,2021
4284100,2021
4284237,2021
4284716,2021
5284542,2021
6284887,2021
6285033,2021
7283893,2021
7284245,2021
7284998,2021
8284021,2021
8284286,2021
9284083,2021
9284104,2021
9284134,2021
9284613,2021
9284849,2021
1286571,2021
1286578,2021
1286639,2021
1286665,2021
1286673,2021
1286735,2021
1286749,2021
1286765,2021
1286778,2021
1286789,2021
1286800,2021
1286807,2021
1286844,2021
1286856,2021
1286857,2021
1286864,2021
1286914,2021
1286965,2021
2286567,2021
2286615,2021
2286648,2021
2286656,2021
2286693,2021
2286711,2021
2286716,2021
2286754,2021
2286787,2021
2286810,2021
2286820,2021
2286904,2021
92230625,2021
92230626,2021
92230653,2021
92230666,2021
92230668,2021
92230671,2021
92230693,2021
92230699,2021
92230702,2021
92230706,2021
92230725,2021
92230743,2021
92230765,2021
92230769,2021
92230770,2021
92230785,2021
92230854,2021
92230860,2021
92230862,2021
92230866,2021
92230894,2021
92230907,2021
92230909,2021
92230912,2021
92230942,2021
92230948,2021
92230960,2021
92240970,2021
92240973,2021
92240976,2021
92240978,2021
92240982,2021
92240996,2021
92240997,2021
92241023,2021
92241029,2021
92241034,2021
92241037,2021
92241038,2021
92241048,2021
92241070,2021
92241075,2021
92241079,2021
92241113,2021
92241158,2021
92241181,2021
92110007,2021
92110011,2021
92110016,2021
92110023,2021
92110030,2021
92110034,2021
92110041,2021
92110042,2021
92110045,2021
92110050,2021
92110055,2021
92110057,2021
92110058,2021
92110063,2021
92110075,2021
92110076,2021
92110082,2021
92110085,2021
92110092,2021
92110098,2021
92110632,2021
92120106,2021
92120113,2021
92120115,2021
92120116,2021
92120140,2021
92120149,2021
92120172,2021
92130193,2021
92140235,2021
